,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
257,258,0.007936306108167757,0.4498497678393546
258,259,0.0077202705409973316,0.4467113754536941
259,260,0.007510089624953142,0.4435838049791522
260,261,0.007305606100963757,0.44046720451906096
261,262,0.007106666858338495,0.43736171885718333
262,263,0.006913122829431795,0.4342674894689692
263,264,0.006724828886757295,0.43118465453381805
264,265,0.006541643742510095,0.4281133489483251
265,266,0.006363429850449687,0.42505370434048095
266,267,0.006190053310099142,0.422005849084792
267,268,0.006021383773219591,0.4189699083183068
268,269,0.005857294352515474,0.41594600395750714
269,270,0.0056976615325197155,0.41293425471604195
270,271,0.005542365082629952,0.40993477612328133
271,272,0.005391287972235981,0.4069476805436565
272,273,0.00524431628791211,0.40397307719676157
273,274,0.005101339152615791,0.40101107217819243
274,275,0.004962248646863787,0.3980617684810954
275,276,0.004826939731842006,0.39512526601839737
276,277,0.004695310174399059,0.3922016616456937
277,278,0.004567260473893553,0.3892910491847694
278,279,0.004442693790851604,0.3863935194477258
279,280,0.004321515877395488,0.3835091602616898
280,281,0.004203635009401019,0.38063805649407756
281,282,0.0040889619203502425,0.37778029007839575
282,283,0.003977409736841464,0.37493594004054653
283,284,0.0038688939157157654,0.37210508252562
284,285,0.0037633321827649224,0.3692877908251475
285,286,0.003660644472987973,0.36648413540479485
286,287,0.0035607528723572424,0.363694183932469
287,288,0.0034635815610593035,0.36091800130682106
288,289,0.003369056758179334,0.3581556496861198
289,290,0.0032771066677942384,0.355407188517472
290,291,0.0031876614264375602,0.3526726745663804
291,292,0.0031006530519123165,0.3499521619465995
292,293,0.003016015393410121,0.34724570215028605
293,294,0.0029336840829156108,0.34455334407841365
294,295,0.0028535964878557696,0.3418751340714373
295,296,0.0027756916649712693,0.3392111159401844
296,297,0.0026999103153785287,0.3365613309969593
297,298,0.0026261947407902886,0.3339258180868325
298,299,0.0025544888008743882,0.33130461361910946
299,300,0.0024847378717151036,0.3286977515989531
300,301,0.002416888805352735,0.32610526365914017
301,302,0.002350889890377128,0.3235271790919445
302,303,0.0022866908135481534,0.320963524881121
303,304,0.0022242426224146072,0.31841432573398076
304,305,0.0021634976889143287,0.31587960411353433
305,306,0.0021044096739188944,0.3133593802706993
306,307,0.0020469334927143423,0.3108536722765418
307,308,0.0019910252813841733,0.3083624960545539
308,309,0.001936642364071206,0.3058858654129377
309,310,0.001883743221105516,0.3034237920768923
310,311,0.0018322874579689286,0.30097628572088897
311,312,0.0017822357750757467,0.2985433540009137
312,313,0.0017335499383510644,0.29612500258667607
313,314,0.001686192750586235,0.29372123519376214
314,315,0.0016401280235509574,0.2913320536157257
315,316,0.0015953205508439927,0.28895745775610315
316,317,0.0015517360814593095,0.2865974456603426
317,318,0.0015093412940568873,0.28425201354763296
318,319,0.0014681037719117551,0.2819211558426299
319,320,0.0014279919785328277,0.2796048652070562
320,321,0.0013889752339257821,0.27730313257118144
321,322,0.0013510236914862084,0.2750159471651602
322,323,0.0013141083155124855,0.2727432965502219
323,324,0.0012782008593128502,0.2704851666497109
324,325,0.0012432738438974411,0.2682415417799555
325,326,0.001209300537239888,0.26601240468097076
326,327,0.0011762549340899042,0.26379773654697614
327,328,0.0011441117363275577,0.26159751705672996
328,329,0.001112846333840456,0.259411724403665
329,330,0.0010824347859131889,0.25724033532582513
330,331,0.0010528538031163714,0.2550833251355925
331,332,0.0010240807296763021,0.2529406677491982
332,333,0.000996093526320796,0.2508123357160149
333,334,0.0009688707535854268,0.24869830024762063
334,335,0.0009423915555631934,0.24659853124663045
335,336,0.0009166356440930556,0.2445129973352912
336,337,0.0008915832833752413,0.24244166588383598
337,338,0.0008672152749944484,0.2403845030385835
338,339,0.0008435129433487232,0.23834147374979653
339,340,0.0008204581214726892,0.23631254179927652
340,341,0.0007980331372356986,0.23429766982770073
341,342,0.0007762207999177928,0.23229681936169688
342,343,0.0007550043871422663,0.23030995084064865
343,344,0.000734367632164945,0.22833702364323205
344,345,0.0007142947115001963,0.2263779961136766
345,346,0.0006947702328867766,0.22443282558775313
346,347,0.000675779223573536,0.22250146841847973
347,348,0.0006573071189235336,0.22058388000154705
348,349,0.0006393397513242416,0.2186800148004604
349,350,0.0006218633393997308,0.21678982637139566
350,351,0.0006048644775102918,0.21491326738776884
351,352,0.0005883301255400486,0.21305028966451345
352,353,0.0005722475989570208,0.21120084418207075
353,354,0.0005566045591446356,0.2093648811100861
354,355,0.0005413890039922542,0.20754234983081188
355,356,0.0005265892587436038,0.20573319896221776
356,357,0.0005121939670880149,0.20393737638080478
357,358,0.0004981920824977948,0.20215482924412365
358,359,0.00048457285979774944,0.20038550401299948
359,360,0.00047132584696207847,0.19862934647345787
360,361,0.0004584408771357573,0.1968863017583533
361,362,0.0004459080608706367,0.19515631436870384
362,363,0.0004337177785730395,0.19343932819472964
363,364,0.0004218606731538621,0.1917352865365901
364,365,0.00041032764288173595,0.19004413212483096
365,366,0.00039910983442648096,0.1883658071405313
366,367,0.00038819863609340644,0.18670025323515915
367,368,0.00037758567124024367,0.18504741155012994
368,369,0.0003672627918732685,0.18340722273607124
369,370,0.00035722207241628556,0.18177962697179906
370,371,0.0003474558036513642,0.18016456398299563
371,372,0.00033795648682000134,0.17856197306060384
372,373,0.00032871682788981893,0.17697179307892574
373,374,0.00031972973197047505,0.17539396251343786
374,375,0.000310988297887671,0.17382841945831773
375,376,0.00030248581290193144,0.17227510164368265
376,377,0.0002942157475680496,0.17073394645255024
377,378,0.0002861717507419703,0.16920489093751256
378,379,0.00027834764471179607,0.1676878718371302
379,380,0.00027073742047556415,0.166182825592047
380,381,0.00026333523313437635,0.16468968836083198
381,382,0.0002561353974179781,0.16320839603554071
382,383,0.0002491323833327952,0.161738884257006
383,384,0.00024232081192221422,0.16028108842985767
384,385,0.00023569545114887624,0.1588349437372728
385,386,0.00022925121188499542,0.15740038515545807
386,387,0.0002229831440142549,0.15597734746786818
387,388,0.00021688643263773066,0.15456576527916188
388,389,0.00021095639438428737,0.15316557302889544
389,390,0.00020518847382111627,0.151776705004961
390,391,0.00019957823996319402,0.15039909535676566
391,392,0.00019412138287566716,0.14903267810816023
392,393,0.0001888137103702725,0.14767738717011336
393,394,0.00018365114479157452,0.1463331563531416
394,395,0.00017862971988991116,0.1449999193794872
395,396,0.00017374557778260247,0.14367760989505707
396,397,0.0001689949659919865,0.14236616148111925
397,398,0.0001643742345703858,0.14106550766575732
398,399,0.00015987983330001398,0.1397755819350941
399,400,0.00015550830897026469,0.13849631774427706
400,401,0.0001512563027292746,0.13722764852823321
401,402,0.0001471205475066517,0.13596950771219996
402,403,0.0001430978655082571,0.13472182872202254
403,404,0.00013918516577704487,0.13348454499423512
404,405,0.0001353794418232912,0.1322575899859164
405,406,0.0001316777693164406,0.13104089718433054
406,407,0.00012807730384212235,0.12983440011635206
407,408,0.00012457527871889695,0.1286380323576729
408,409,0.00012116900287639787,0.12745172754181
409,410,0.00011785585878854032,0.12627541936889386
410,411,0.00011463330046534992,0.12510904161426228
411,412,0.00011149885150030237,0.12395252813684388
412,413,0.0001084501031672902,0.12280581288734849
413,414,0.00010548471257398884,0.1216688299162566
414,415,0.00010260040086129685,0.12054151338161789
415,416,9.979495145640005e-05,0.11942379755665544
416,417,9.706620836946733e-05,0.11831561683718306
417,418,9.441207453952938e-05,0.11721690574883725
418,419,9.183051022276789e-05,0.11612759895412117
419,420,8.931953143020976e-05,0.11504763125927564
420,421,8.687720840017121e-05,0.11397693762096295
421,422,8.450166411966276e-05,0.11291545315278151
422,423,8.219107288143235e-05,0.11186311313160524
423,424,7.994365888341903e-05,0.1108198530037513
424,425,7.775769486439987e-05,0.10978560839098284
425,426,7.563150077694036e-05,0.10876031509634332
426,427,7.356344249953573e-05,0.10774390910983012
427,428,7.155193057883924e-05,0.10673632661390675
428,429,6.959541901119248e-05,0.10573750398885828
429,430,6.76924040537985e-05,0.10474737781799115
430,431,6.584142307175522e-05,0.10376588489267813
431,432,6.404105341251132e-05,0.10279296221725887
432,433,6.228991131418393e-05,0.10182854701378408
433,434,6.058665084318626e-05,0.10087257672662109
434,435,5.892996285983276e-05,0.09992498902691471
435,436,5.731857401225504e-05,0.0989857218169059
436,437,5.5751245760626844e-05,0.09805471323411141
437,438,5.422677342203919e-05,0.097131901655373
438,439,5.27439852487932e-05,0.09621722570076663
439,440,5.13017415252337e-05,0.09531062423738235
440,441,4.9898933695335934e-05,0.09441203638297757
441,442,4.853448350827794e-05,0.09352140150950206
442,443,4.720734219154643e-05,0.09263865924649517
443,444,4.5916489645025926e-05,0.09176374948436872
444,445,4.4660933657070245e-05,0.09089661237755942
445,446,4.343970914200135e-05,0.0900371883475738
446,447,4.2251877400478755e-05,0.08918541808590918
447,448,4.1096525394968e-05,0.08834124255686648
448,449,3.9972765050633186e-05,0.08750460300024865
449,450,3.887973257354904e-05,0.08667544093394941
450,451,3.7816587784345046e-05,0.08585369815643829
451,452,3.6782513475497325e-05,0.08503931674913467
452,453,3.5776714781721175e-05,0.08423223907868482
453,454,3.4798418569570444e-05,0.08343240779913252
454,455,3.384687284346821e-05,0.08263976585399191
455,456,3.292134616750264e-05,0.08185425647822575
456,457,3.202112710531946e-05,0.08107582320012374
457,458,3.114552366956236e-05,0.08030440984309051
458,459,3.0293862794739113e-05,0.07953996052734025
459,460,2.946548981652697e-05,0.07878241967150235
460,461,2.865976796984082e-05,0.0780317319941396
461,462,2.787607790011304e-05,0.07728784251517795
462,463,2.7113817186674716e-05,0.07655069655725466
463,464,2.6372399879237562e-05,0.07582023974698171
464,465,2.565125604969687e-05,0.0750964180161302
465,466,2.4949831352039098e-05,0.07437917760273227
466,467,2.4267586596571356e-05,0.07366846505210967
467,468,2.3603997336807403e-05,0.0729642272178237
468,469,2.2958553465346476e-05,0.07226641126255218
469,470,2.2330758822741714e-05,0.07157496465889246
470,471,2.1720130814917304e-05,0.07088983519009473
471,472,2.1126200042798082e-05,0.07021097095072626
472,473,2.054850994304136e-05,0.0695383203472657
473,474,1.998661643387578e-05,0.06887183209863301
474,475,1.9440087577704546e-05,0.06821145523665528
475,476,1.8908503246484187e-05,0.06755713910646433
476,477,1.839145479931581e-05,0.06690883336683862
477,478,1.7888544768474013e-05,0.06626648799048185
478,479,1.7399386554983742e-05,0.06563005326424132
479,480,1.6923604129415182e-05,0.0649994797892709
480,481,1.646083174533519e-05,0.06437471848113563
481,482,1.6010713655645326e-05,0.0637557205698649
482,483,1.5572903840799235e-05,0.06314243759994531
483,484,1.5147065743459365e-05,0.06253482143027034
484,485,1.4732872007816589e-05,0.061932824234032235
485,486,1.4330004228235715e-05,0.061336398498563316
486,487,1.3938152707115847e-05,0.06074549702513632
487,488,1.3557016214194029e-05,0.060160072928710284
488,489,1.3186301755174767e-05,0.05958007963763201
489,490,1.2825724347798051e-05,0.059005470893295664
490,491,1.24750068035695e-05,0.05843620074975453
491,492,1.2133879510045631e-05,0.05787222357329358
492,493,1.1802080229772471e-05,0.05731349404195718
493,494,1.147935389467225e-05,0.056759967145040835
494,495,1.1165452410866195e-05,0.05621159818254018
495,496,1.08601344693815e-05,0.05566834276456123
496,497,1.0563165358079551e-05,0.05513015681069855
497,498,1.0274316783465132e-05,0.05459699654936956
498,499,9.993366694827088e-06,0.054068818517122974
499,500,9.720099112375813e-06,0.0535455795579044
500,501,9.454303962597166e-06,0.05302723682229449
501,502,9.19577691549378e-06,0.05251374776671314
502,503,8.944319229264863e-06,0.05200507015259115
503,504,8.699737595541102e-06,0.051501162045514914
504,505,8.461843992280116e-06,0.051001981814337904
505,506,8.230455538438264e-06,0.05050748813026751
506,507,8.005394353860495e-06,0.05001763996592046
507,508,7.786487422500876e-06,0.04953239659435382
508,509,7.5735664589737794e-06,0.049051717588070365
509,510,7.366467778879837e-06,0.04857556281799724
510,511,7.165032175127095e-06,0.048103892452441954
511,512,6.969104793141945e-06,0.04763666695602298
512,513,6.778535012297304e-06,0.0471738470885803
513,514,6.593176331781692e-06,0.0467153939040611
514,515,6.412886255247052e-06,0.04626126874938763
515,516,6.23752618333917e-06,0.045811433263300394
516,517,6.066961308115459e-06,0.045365849375186396
517,518,5.9010605054643506e-06,0.04492447930388288
518,519,5.739696238071801e-06,0.044487285556469636
519,520,5.582744455501221e-06,0.044054230927037086
520,521,5.430084499824517e-06,0.04362527849544018
521,522,5.281599013473581e-06,0.043200391626037615
522,523,5.137173844982357e-06,0.042779533966411876
523,524,4.996697966830332e-06,0.04236266944607736
524,525,4.860063387290836e-06,0.041949762275172
525,526,4.727165066276129e-06,0.04154077694313574
526,527,4.597900837399749e-06,0.04113567821737585
527,528,4.472171325931029e-06,0.04073443114191855
528,529,4.3498798774077585e-06,0.0403370010360522
529,530,4.2309324775891e-06,0.03994335349295186
530,531,4.1152376856201656e-06,0.03955345437830082
531,532,4.002706558647873e-06,0.03916726982889507
532,533,3.893252586872897e-06,0.038784766251242386
533,534,3.7867916259370915e-06,0.038405910320149284
534,535,3.6832418333077044e-06,0.038030668977299786
535,536,3.5825236027742235e-06,0.037659009429824475
536,537,3.4845595064947332e-06,0.037290899148865075
537,538,3.389274232490358e-06,0.036926305868127285
538,539,3.2965945294671783e-06,0.036565197582428266
539,540,3.2064491478633883e-06,0.03620754254623737
540,541,3.1187687875577907e-06,0.03585330927221142
541,542,3.033486042691713e-06,0.03550246652972211
542,543,2.9505353504877263e-06,0.03515498334337941
543,544,2.8698529419557417e-06,0.03481082899155108
544,545,2.7913767908227527e-06,0.034469973004872756
545,546,2.7150465666814227e-06,0.034132385164761914
546,547,2.64080359035912e-06,0.03379803550191851
547,548,2.5685907855121926e-06,0.03346689429482941
548,549,2.498352638546919e-06,0.03313893206826579
549,550,2.430035151324006e-06,0.032814119591780266
550,551,2.363585804299184e-06,0.03249242787819884
551,552,2.298953513224511e-06,0.032173828182111675
552,553,2.236088590734653e-06,0.031858291998363875
553,554,2.1749427083772588e-06,0.03154579106054278
554,555,2.1154688594204885e-06,0.031236297339462538
555,556,2.057621321993608e-06,0.03092978304165328
556,557,2.001355624670076e-06,0.03062622060784248
557,558,1.9466285122726745e-06,0.030325582711442145
558,559,1.8933979122337519e-06,0.0300278422570327
559,560,1.841622902731821e-06,0.029732972378846312
560,561,1.7912636802730475e-06,0.029440946439254434
561,562,1.7422815309364736e-06,0.029151738027252128
562,563,1.6946387980665278e-06,0.028865320956946272
563,564,1.6482988556276723e-06,0.028581669266040888
564,565,1.6032260791165598e-06,0.028300757214332117
565,566,1.559385817806458e-06,0.02802255928219244
566,567,1.5167443686570081e-06,0.027747050169069976
567,568,1.4752689497798954e-06,0.02747420479198026
568,569,1.434927676458031e-06,0.027203998284004327
569,570,1.395689535721445e-06,0.026936405992790236
570,571,1.357524362366469e-06,0.026671403479053613
571,572,1.3204028161961645e-06,0.02640896651508584
572,573,1.2842963590387058e-06,0.026149071083259923
573,574,1.2491772332090534e-06,0.02589169337454622
574,575,1.2150184399706276e-06,0.025636809787025094
575,576,1.1817937201064055e-06,0.025384396924406305
576,577,1.1494775300491256e-06,0.025134431594554085
577,578,1.1180450275594112e-06,0.024886890808012874
578,579,1.0874720468567745e-06,0.024641751776535048
579,580,1.0577350847418288e-06,0.02439899191162409
580,581,1.0288112807232963e-06,0.024158588823066096
581,582,1.000678398588306e-06,0.02392052031747871
582,583,9.733148108592715e-07,0.02368476439685896
583,584,9.466994809192997e-07,0.02345129925713696
584,585,9.208119479131582e-07,0.02322010328673385
585,586,8.956323097608632e-07,0.022991155065127167
586,587,8.711412097239801e-07,0.022764433361418535
587,588,8.473198193081899e-07,0.02253991713290826
588,589,8.241498254957236e-07,0.02231758552367502
589,590,8.016134157573518e-07,0.02209741786316133
590,591,7.79693264951753e-07,0.021879393664763325
591,592,7.583725205595471e-07,0.021663492624429903
592,593,7.376347935794669e-07,0.021449694619261273
593,594,7.174641396545667e-07,0.021237979706119736
594,595,6.978450529659952e-07,0.021028328120244022
595,596,6.787624509119183e-07,0.020820720273868942
596,597,6.602016630052887e-07,0.02061513675485105
