,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
204,205,0.008782723864970698,0.23416121636052034
205,206,0.008543757842069621,0.2321599035008457
206,207,0.00831126197350096,0.23017260131306683
207,208,0.008085062786485353,0.22819926870619067
208,209,0.007864991367070528,0.22623986355623493
209,210,0.007650883245320039,0.22429434273242255
210,211,0.0074425782831126774,0.2223626621230943
211,212,0.0072399205645241604,0.22044477666132167
212,213,0.007042758288734463,0.21854064035022902
213,214,0.006850943665418052,0.21665020628801757
214,215,0.006664332812577389,0.21477342669269406
215,216,0.006482785656770518,0.21291025292649834
216,217,0.006306165835690547,0.2110606355200344
217,218,0.006134340603049071,0.20922452419609883
218,219,0.005967180735726552,0.20740186789320858
219,220,0.005804560443137596,0.2055926147888285
220,221,0.005646357278772274,0.20379671232229424
221,222,0.005492452053867503,0.20201410721743518
222,223,0.00534272875316899,0.20024474550489302
223,224,0.005197074452736428,0.19848857254413954
224,225,0.0050553792397523,0.1967455330451876
225,226,0.004917536134293687,0.1950155710900069
226,227,0.004783441013022971,0.19329863015363014
227,228,0.004652992534755818,0.1915946531249627
228,229,0.004526092067872578,0.18990358232728932
229,230,0.004402643619523472,0.1882253595384803
230,231,0.004282553766597252,0.18655992601089777
231,232,0.00416573158840805,0.1849072224910051
232,233,0.004052088601066983,0.18326718923867635
233,234,0.003941538693497448,0.1816397660462099
234,235,0.003833998065059352,0.18002489225704565
235,236,0.003729385164743304,0.1784225067841917
236,237,0.003627620631902806,0.17683254812835003
237,238,0.003528627238485793,0.17525495439576066
238,239,0.003432329832731007,0.17368966331574742
239,240,0.003338655284298997,0.17213661225798027
240,241,0.0032475324307973397,0.17059573824944785
241,242,0.003158892025676985,0.16906697799114612
242,243,0.003072666687457981,0.16755026787448446
243,244,0.0029887908502564953,0.16604554399741034
244,245,0.002907200715588143,0.1645527421802503
245,246,0.0028278342054041117,0.16307179798128013
246,247,0.002750630916343755,0.1616026467120132
247,248,0.002675532075169018,0.1601452234522217
248,249,0.002602480495345505,0.15869946306467853
249,250,0.002531420534756079,0.15726530020963791
250,251,0.0024622980545078166,0.15584266935904445
251,252,0.0023950603788094327,0.15443150481047874
252,253,0.002329656255895096,0.1530317407008407
253,254,0.0022660358199647623,0.15164331101977435
254,255,0.0022041505541193773,0.15026614962283147
255,256,0.0021439532542658624,0.1489001902443836
256,257,0.0020853979939626788,0.14754536651028094
257,258,0.002028440090190542,0.14620161195025794
258,259,0.0019730360700199734,0.14486886001009525
259,260,0.0019191436381548188,0.14354704406353425
260,261,0.0018667216453268631,0.1422360974239495
261,262,0.0018157300575264435,0.14093595335578124
262,263,0.0017661299260417485,0.13964654508573038
263,264,0.0017178833582874864,0.13836780581371877
264,265,0.0016709534894066014,0.13709966872361734
265,266,0.0016253044546212791,0.13584206699374457
266,267,0.0015809013623152568,0.13459493380713827
267,268,0.00153771026783045,0.13335820236160478
268,269,0.001495698147956026,0.1321318058795431
269,270,0.0014548328760978224,0.13091567761755296
270,271,0.0014150831981037948,0.12970975087582637
271,272,0.0013764187087315083,0.12851395900732498
272,273,0.0013388098287479,0.1273282354267503
273,274,0.0013022277826302275,0.12615251361929658
274,275,0.0012666445768655388,0.12498672714921177
275,276,0.0012320329788306772,0.12383080966814453
276,277,0.0011983664962293972,0.12268469492329748
277,278,0.0011656193570849238,0.12154831676538103
278,279,0.0011337664902639766,0.12042160915637334
279,280,0.0011027835065205993,0.11930450617708821
280,281,0.0010726466800491385,0.11819694203455455
281,282,0.0010433329305302719,0.11709885106920837
282,283,0.0010148198056572078,0.11601016776190143
283,284,0.0009870854641313986,0.11493082674072952
284,285,0.0009601086591124464,0.11386076278768076
285,286,0.0009338687221142061,0.11279991084511021
286,287,0.0009083455473304358,0.11174820602203717
287,288,0.0008835195763851056,0.11070558360027816
288,289,0.0008593717834877168,0.10967197904040649
289,290,0.0008358836609930753,0.10864732798754706
290,291,0.0008130372053442025,0.10763156627701298
291,292,0.0007908149033977185,0.10662462993977462
292,293,0.0007691997191142663,0.1056264552077768
293,294,0.0007481750806095366,0.10463697851909814
294,295,0.0007277248675530146,0.10365613652295813
295,296,0.0007078333989071206,0.10268386608457336
296,297,0.0006884854209948665,0.10172010428986744
297,298,0.0006696660958941392,0.10076478845003234
298,299,0.0006513609901396267,0.09981785610595251
299,300,0.0006335560637327209,0.09887924503248069
300,301,0.0006162376594490704,0.09794889324258316
301,302,0.0005993924924306837,0.09702673899134462
302,303,0.0005830076400661355,0.09611272077983957
303,304,0.0005670705321376701,0.09520677735887584
304,305,0.0005515689412376457,0.0943088477326054
305,306,0.0005364909734459911,0.09341887116201242
306,307,0.0005218250592563534,0.0925367871682723
307,308,0.0005075599447494916,0.09166253553599435
308,309,0.0004936846830063679,0.09079605631633936
309,310,0.00048018862575327503,0.08993728983002269
310,311,0.0004670614152321173,0.08908617667020102
311,312,0.00045429297629129284,0.08824265770524575
312,313,0.00044187350869540065,0.08740667408140423
313,314,0.0004297934796333447,0.08657816722535439
314,315,0.000418043616441266,0.08575707884664752
315,316,0.0004066148995153229,0.08494335094005256
316,317,0.0003954985554184276,0.08413692578779297
317,318,0.00038468605017405455,0.08333774596168098
318,319,0.0003741690827435695,0.08254575432515898
319,320,0.0003639395786797506,0.08176089403523834
320,321,0.00035398968395006225,0.08098310854434432
321,322,0.0003443117589321254,0.08021234160207136
322,323,0.00033489837256939214,0.07944853725683976
323,324,0.0003257422966843615,0.07869163985747107
324,325,0.00031683650045333245,0.0779415940546696
325,326,0.00030817414501871365,0.07719834480242216
326,327,0.0002997485782623155,0.07646183735930778
327,328,0.00029155332970887127,0.07573201728973622
328,329,0.0002835821055753307,0.07500883046509288
329,330,0.00027582878395182586,0.07429222306481298
330,331,0.00026828741011331037,0.07358214157737664
331,332,0.0002609521919609836,0.07287853280122891
332,333,0.0002538174955859507,0.07218134384562436
333,334,0.0002468778409538963,0.07149052213139995
334,335,0.00024012789770622156,0.07080601539167952
335,336,0.00023356248107953004,0.07012777167250517
336,337,0.00022717654793080744,0.06945573933340532
337,338,0.00022096519287340133,0.06878986704789314
338,339,0.00021492364451869417,0.06813010380390316
339,340,0.00020904726181980582,0.06747639890416346
340,341,0.0002033315305141059,0.06682870196650759
341,342,0.00019777205966209355,0.0661869629241234
342,343,0.00019236457828375464,0.06555113202574614
343,344,0.00018710493208173862,0.06492115983579472
344,345,0.00018198908025901517,0.06429699723444937
345,346,0.00017701309241779928,0.06367859541767573
346,347,0.00017217314554873742,0.06306590589719685
347,348,0.00016746552109703217,0.06245888050041193
348,349,0.00016288660211127848,0.06185747137026376
349,350,0.0001584328704699045,0.061261630965060876
350,351,0.0001541009041824415,0.06067131205824461
351,352,0.00014988737476484548,0.06008646773811621
352,353,0.00014578904468620646,0.059507051407513
353,354,0.0001418027648846243,0.05893301678344398
354,355,0.00013792547235191854,0.0583643178966784
355,356,0.00013415418778428556,0.05780090909129543
356,357,0.00013048601329390674,0.05724274502418969
357,358,0.00012691813018772535,0.05668978066453978
358,359,0.000123447796804399,0.05614197129323484
359,360,0.00012007234640865061,0.05559927250226682
360,361,0.0001167891851462377,0.05506164019408166
361,362,0.00011359579005287834,0.0545290305808982
362,363,0.00011048970711824424,0.05400140018399102
363,364,0.00010746854940124617,0.05347870583293868
364,365,0.0001045299951992762,0.05296090466484149
365,366,0.00010167178626441231,0.05244795412350567
366,367,9.889172607202568e-05,0.05193981195859487
367,368,9.618767813412976e-05,0.05143643622475624
368,369,9.355756435613927e-05,0.050937785280714465
369,370,9.099936344592052e-05,0.05044381778833751
370,371,8.851110935936823e-05,0.0499544927116754
371,372,8.609088979194546e-05,0.04946976931597369
