,Day since infection,"Proba Neut Min
 vs. Lineage 1 antigen","Proba Neut Max
 vs. Lineage 1 antigen","Proba Neut Min
 vs. Lineage 2 antigen","Proba Neut Max
 vs. Lineage 2 antigen"
344,345,0.00029144445750373116,0.10061192688930076,0.0020637832096436215,0.5105709762624524
345,346,0.00028347621929225575,0.09966672709321656,0.0020074152561389003,0.507257581951762
346,347,0.00027572580146562053,0.09872982827963406,0.001952585113692673,0.5039516759774243
347,348,0.0002681872515707395,0.09780116869402466,0.0018992509232977905,0.5006534688687039
348,349,0.00026085477971604654,0.09688068682181383,0.0018473719602177807,0.4973631678321364
349,350,0.0002537227541390408,0.0959683213922552,0.0017969086035299897,0.4940809767393721
350,351,0.000246785696891183,0.09506401138217346,0.001747822306467306,0.49080709611653095
351,352,0.0002400382796429179,0.09416769601957631,0.0017000755675472545,0.48754172313504185
352,353,0.00023347531960105083,0.09327931478714857,0.0016536319024575974,0.48428505160393476
353,354,0.0002270917755391455,0.09239880742561213,0.0016084558166910012,0.4810372719635738
354,355,0.00022088274393461393,0.09152611393697241,0.0015645127789013502,0.47779857128078485
355,356,0.00021484345520927928,0.09066117458764222,0.0015217691949670487,0.47456913324536987
356,357,0.00020896927007763022,0.08980392991145081,0.0014801923827382213,0.47134913816797164
357,358,0.0002032556759880011,0.08895432071253406,0.0014397505474618155,0.46813876297926116
358,359,0.0001976982836660035,0.08811228806811666,0.0014004127578510772,0.4649381812304252
359,360,0.00019229282374899626,0.08727777333117959,0.0013621489227964023,0.46174756309492326
360,361,0.0001870351435128148,0.08645071813302341,0.0013249297686940276,0.458567075371487
361,362,0.00018192120368965004,0.08563106438571855,0.0012887268173799038,0.45539688148833424
362,363,0.00017694707536908272,0.08481875428445818,0.0012535123646465474,0.4522371415085703
363,364,0.00017210893698649254,0.08401373030980308,0.0012192594593413153,0.4490880121367484
364,365,0.00016740307139306854,0.08321593522982906,0.0011859418830130197,0.44594964672656
365,366,0.0001628258630040902,0.08242531210217496,0.001153534130109879,0.44282219528962974
366,367,0.00015837379502603444,0.08164180427599221,0.0011220113887004945,0.4397058045053822
367,368,0.00015404344676106518,0.08086535539380335,0.0010913495217151903,0.4366006177319617
368,369,0.00014983149098046766,0.08009590939326416,0.0010615250486852856,0.4335067750181608
369,370,0.00014573469137491024,0.07933341050883624,0.0010325151279747535,0.4304244131163504
370,371,0.00014174990007009836,0.07857780327337072,0.0010042975394822795,0.4273536654963669
371,372,0.00013787405521292762,0.07782903251960493,0.0009768506678159428,0.4242946623603332
372,373,0.00013410417862047552,0.07708704338157013,0.0009501534859089888,0.42124753065839404
373,374,0.00013043737349860418,0.07635178129592035,0.0009241855390834663,0.4182123941053235
374,375,0.00012687082221463086,0.0756231920031778,0.0008989269295356372,0.415189373197992
375,376,0.00012340178413949854,0.07490122154889356,0.0008743583012417178,0.41217858523365325
376,377,0.00012002759354190484,0.07418581628473686,0.0008504608252697388,0.40918014432903427
377,378,0.00011674565754316024,0.0734769228695008,0.0008272161854815385,0.40619416144019493
378,379,0.00011355345412811246,0.07277448827003752,0.000804606564625665,0.4032207443831326
379,380,0.00011044853020913958,0.07207845976211691,0.0007826146307989834,0.4002599978551048
380,381,0.00010742849974187951,0.07138878493121448,0.0007612235242770993,0.39731202345664907
381,382,0.00010449104189669267,0.07070541167322708,0.000740416844697056,0.39437691971426236
382,383,0.00010163389927464461,0.07002828819512452,0.0007201786385855335,0.3914547821037284
383,384,9.88548761755581e-05,0.06935736301552586,0.0007004933872234442,0.38854570307405667
384,385,9.615183691313867e-05,0.06869258496521746,0.0006813459948397105,0.38564977207201445
385,386,9.352270417406494e-05,0.06803390318760227,0.0006627217771204563,0.38276707556722367
386,387,9.096545742448559e-05,0.06738126713908699,0.0006446064500297277,0.37989769707780063
387,388,8.847813135870464e-05,0.06673462658940932,0.0006269861189328596,0.37704171719651136
388,389,8.605881438839003e-05,0.06609393162190347,0.0006098472680112765,0.3741992136174245
389,390,8.370564717674611e-05,0.06545913263370684,0.0005931767499668394,0.3713702611630302
390,391,8.141682121176608e-05,0.06483018033591248,0.0005769617760015278,0.36855493181180876
391,392,7.919057741356816e-05,0.06420702575366033,0.0005611899060676828,0.3657532947262244
392,393,7.702520478891639e-05,0.06358962022618009,0.0005458490393847049,0.36296541628111856
393,394,7.491903911271969e-05,0.062977915406775,0.0005309274052103241,0.36019136009248587
394,395,7.287046165271871e-05,0.06237186326275934,0.000516413553861117,0.35743118704660615
395,396,7.087789792570298e-05,0.061771416075340646,0.0005022963479770493,0.3546849553295165
396,397,6.893981648814496e-05,0.06117652643945437,0.0004885649540250503,0.35195272045679615
397,398,6.705472776025179e-05,0.06058714726355152,0.0004752088340247429,0.3492345353036488
398,399,6.522118288121437e-05,0.06000323176933675,0.0004622177375088743,0.3465304501352605
399,400,6.343777259798511e-05,0.059424733491464266,0.00044958169369302414,0.3438405126374118
400,401,6.170312618158924e-05,0.058851606277184665,0.00043729100386269426,0.34116476794732686
401,402,6.001591037430032e-05,0.05828380428595292,0.0004253362339640132,0.33850325868474196
402,403,5.837482836656971e-05,0.05772128198899085,0.0004137082073960574,0.33585602498316547
403,404,5.677861880037938e-05,0.05716399416881146,0.0004023979979996817,0.33322310452132764
404,405,5.5226054799795143e-05,0.0566118959186972,0.0003913969232350878,0.3306045325547853
405,406,5.371594302949756e-05,0.05606494264214956,0.00038069653754579935,0.3280003419476746
406,407,5.224712277707155e-05,0.055523090052289614,0.0003702886259020488,0.32541056320459194
407,408,5.081846506238552e-05,0.05498629417122847,0.0003601651975184694,0.32283522450258406
408,409,4.942887177039612e-05,0.05445451132940138,0.0003503184797450931,0.3202743517232358
409,410,4.807727480493629e-05,0.0539276981648652,0.0003407409121219951,0.31772796848483487
410,411,4.6762635273256414e-05,0.05340581162256142,0.00033142514059469885,0.315196096174599
411,412,4.5483942682778e-05,0.05288880895354964,0.0003223640118895643,0.3126787539809548
412,413,4.4240214167046155e-05,0.05237664771420514,0.0003135505680406103,0.3101759589258489
413,414,4.3030493731444075e-05,0.051869285765389184,0.00030497804106399684,0.3076877258970768
414,415,4.1853851517226204e-05,0.05136668127158672,0.0002966398477786125,0.30521406768061743
415,416,4.070938308697869e-05,0.050868792700015986,0.00028852958476766055,0.30275499499296243
416,417,3.9596208731507154e-05,0.05037557881970889,0.00028064102347469255,0.3003105165134209
417,418,3.8513472792156556e-05,0.04988699870056568,0.0002729681054384203,0.2978806389163884
418,419,3.7460343004225294e-05,0.04940301171238193,0.0002655049376505403,0.2954653669035756
419,420,3.643600985647755e-05,0.048923577523850126,0.0002582457880443423,0.2930647032361704
420,421,3.5439685971305757e-05,0.048448656101535814,0.00025118508110422155,0.2906786487669336
421,422,3.4470605497549656e-05,0.047978207708829435,0.00024431739359653815,0.28830720247221286
422,423,3.352802352263318e-05,0.04751219290487885,0.0002376374504122758,0.28595036148386166
423,424,3.261121550135471e-05,0.04705057254349143,0.00023114012053038202,0.2836081211210564
424,425,3.171947669722286e-05,0.04659330777202231,0.00022482041308125034,0.28128047492199737
425,426,3.085212164199991e-05,0.046140360030237915,0.00021867347352688693,0.27896741467548725
426,427,3.0008483609678116e-05,0.04569169104915827,0.00021269457993799978,0.27666893045237717
427,428,2.9187914101780343e-05,0.045247262849882786,0.0002068791393771141,0.27438501063686715
428,429,2.838978235286671e-05,0.04480703774239514,0.00020122268437705593,0.27211564195765636
429,430,2.7613474840371133e-05,0.04437097832434911,0.00019572086951691325,0.26986080951893165
430,431,2.6858394819861964e-05,0.04393904747984012,0.00019036946809103394,0.2676204968311908
431,432,2.6123961859747524e-05,0.043511208378157695,0.00018516436886961696,0.2653946858418833
432,433,2.540961140085063e-05,0.04308742447252101,0.00018010157294467977,0.26318335696587114
433,434,2.4714794317870492e-05,0.04266765949880014,0.00017517719066539872,0.2609864891156971
434,435,2.4038976500828646e-05,0.042251877474223876,0.00017038743865593897,0.258804059731651
435,436,2.3381638443509267e-05,0.041840042696069446,0.00016572863691266537,0.25663604481163493
436,437,2.2742274843112753e-05,0.04143211974034189,0.00016119720598251064,0.25448241894081347
437,438,2.2120394214120154e-05,0.04102807346043891,0.00015678966421794893,0.25234315532104434
438,439,2.151551850815281e-05,0.04062786898580251,0.00015250262510713153,0.250218225800089
439,440,2.092718274804284e-05,0.04023147172056063,0.00014833279467407756,0.2481076009005876
440,441,2.035493467078542e-05,0.03983884734215504,0.00014427696895502606,0.2460112498488044
441,442,1.9798334378040572e-05,0.039449961799958966,0.0001403320315374046,0.24392914060312965
442,443,1.9256954001400928e-05,0.03906478131388613,0.00013649495117074029,0.24186123988233554
443,444,1.873037736921379e-05,0.0386832723729873,0.00013276277944107573,0.23980751319358418
444,445,1.821819969061167e-05,0.03830540173403918,0.0001291326485068911,0.2377679248601806
445,446,1.7720027242096315e-05,0.03793113642012291,0.0001256017689013067,0.23574243804906803
446,447,1.7235477066002147e-05,0.03756044371919509,0.00012216742738879738,0.23373101479806024
447,448,1.6764176675843068e-05,0.03719329118265258,0.00011882698488574484,0.23173361604280807
448,449,1.6305763769319803e-05,0.036829646623885326,0.00011557787443250422,0.2297502016434978
449,450,1.585988595120824e-05,0.03646947811682688,0.00011241759922464567,0.22778073041127767
450,451,1.54262004619099e-05,0.03611275399449465,0.0001093437306980416,0.22582516013440657
451,452,1.5004373913107827e-05,0.03575944284752586,0.00010635390666124955,0.22388344760412704
452,453,1.4594082033081435e-05,0.035409513522708935,0.00010344582948584868,0.22195554864025813
453,454,1.4195009416795301e-05,0.03506293512150571,0.00010061726434018592,0.22004141811650368
454,455,1.380684928253828e-05,0.03471967699857259,9.786603747619083e-05,0.21814100998547636
455,456,1.3429303238110535e-05,0.03437970876027374,9.519003455848996e-05,0.21625427730343516
456,457,1.3062081049342034e-05,0.0340430002631944,9.258719904348123e-05,0.21438117225473474
457,458,1.270490041960226e-05,0.03370952161264518,9.005553059737714e-05,0.21252164617598357
458,459,1.235748676875481e-05,0.03337924316116614,8.759308356331985e-05,0.21067564957991036
459,460,1.2019573026211816e-05,0.03305213550702901,8.519796546702096e-05,0.2088431321789399
460,461,1.1690899424543488e-05,0.03272816949273205,8.286833556103712e-05,0.20702404290847154
461,462,1.1371213298194682e-05,0.032407316203496905,8.060240341567493e-05,0.20521832994986666
462,463,1.1060268890861202e-05,0.032089546965760274,7.839842754031601e-05,0.2034259407531379
463,464,1.0757827165530642e-05,0.03177483334566711,7.625471404859585e-05,0.20164682205934448
464,465,1.0463655622516832e-05,0.0314631471475586,7.416961535688937e-05,0.1998809199226902
465,466,1.017752811827144e-05,0.03115446041246117,7.21415289178795e-05,0.1981281797323231
466,467,9.899224693077358e-06,0.03084874541657434,7.016889599276155e-05,0.19638854623384294
467,468,9.628531402516849e-06,0.030545974669758613,6.825020045042596e-05,0.19466196355050736
468,469,9.365240152048315e-06,0.030246120914020458,6.63839676063871e-05,0.19294837520414287
469,470,9.109148536134981e-06,0.029949157122001746,6.456876308780224e-05,0.1912477241357602
470,471,8.860059685478205e-06,0.029655056495464516,6.280319173401772e-05,0.1895599527258729
471,472,8.617782112807504e-06,0.029363792463778182,6.10858965227612e-05,0.18788500281452203
472,473,8.382129567219287e-06,0.029075338682411078,5.941555752908556e-05,0.18622281572100197
473,474,8.15292088984787e-06,0.028789669031416554,5.7790890910958126e-05,0.1845733322632963
474,475,7.929979876641902e-06,0.028506757613925626,5.6210647924270774e-05,0.18293649277722057
475,476,7.713135141251826e-06,0.028226578754635967,5.467361396216397e-05,0.1813122371352679
476,477,7.502219983912539e-06,0.027949106998310658,5.317860762277249e-05,0.17970050476516763
477,478,7.2970722623244555e-06,0.027674317108267954,5.172447980139605e-05,0.17810123466815297
478,479,7.097534268751815e-06,0.027402184064884816,5.0310112808649166e-05,0.17651436543693977
479,480,6.903452607232019e-06,0.027132683064091556,4.893441951014932e-05,0.17493983527341528
480,481,6.7146780764471e-06,0.026865789515879812,4.759634249296152e-05,0.17337758200604392
481,482,6.531065554926663e-06,0.026601479042802967,4.6294853252804025e-05,0.17182754310698722
482,483,6.3524738896925115e-06,0.02633972747848856,4.5028951402348305e-05,0.17028965570893928
483,484,6.178765787012708e-06,0.0260805108661486,4.379766390605333e-05,0.16876385662168236
484,485,6.0098077073744705e-06,0.02582380545709173,4.260004432932174e-05,0.1672500823483617
485,486,5.84546976345468e-06,0.025569587709245778,4.14351721129691e-05,0.16574826910148244
486,487,5.685625618534473e-06,0.025317834285676244,4.030215186556774e-05,0.16425835281863188
487,488,5.530152391464149e-06,0.02506852205311494,3.920011267566359e-05,0.16278026917792154
488,489,5.3789305609619475e-06,0.02482162808048549,3.812820744220069e-05,0.16131395361316736
489,490,5.231843873354514e-06,0.02457712963744263,3.708561222370843e-05,0.1598593413287891
490,491,5.088779254758258e-06,0.024335004192905685,3.607152560602955e-05,0.15841636731444686
491,492,4.949626722705602e-06,0.024095229413603425,3.508516808659046e-05,0.15698496635940962
492,493,4.814279301879054e-06,0.023857783162620105,3.4125781472882366e-05,0.15556507306666312
493,494,4.682632942731857e-06,0.023622643497948626,3.3192628303369e-05,0.1541566218667495
494,495,4.554586441107844e-06,0.02338978867104502,3.22849912791634e-05,0.15275954703135408
495,496,4.430041359415604e-06,0.02315919712539194,3.140217271235812e-05,0.15137378268663026
496,497,4.308901951466382e-06,0.022930847495064355,3.054349399100875e-05,0.1499992628262733
497,498,4.191075090753671e-06,0.02270471860330192,2.970829505632988e-05,0.1486359213243369
498,499,4.076470196179294e-06,0.022480789461084227,2.889593389820977e-05,0.14728369194780389
499,500,3.964999163663663e-06,0.02225903926571693,2.810578605783043e-05,0.14594250836890765
500,501,3.856576298644221e-06,0.022039447399416545,2.733724415060479e-05,0.14461230417720783
501,502,3.7511182485738814e-06,0.021821993427905584,2.6589717399327917e-05,0.14329301289142327
502,503,3.64854394274694e-06,0.02160665709901155,2.5862631179207618e-05,0.1419845679710252
503,504,3.5487745243534263e-06,0.02139341834127284,2.5155426576772832e-05,0.14068690282759377
504,505,3.4517332949679513e-06,0.02118225726254941,2.446755995955119e-05,0.1393999508359366
505,506,3.357345652599264e-06,0.02097315414863954,2.379850256084559e-05,0.13812364534497712
506,507,3.2655390350688762e-06,0.02076608946190428,2.314774006861864e-05,0.136857919688412
507,508,3.176242864944001e-06,0.02056104383989521,2.2514772236137404e-05,0.13560270719514234
508,509,3.0893884940264016e-06,0.020357998093991636,2.1899112492285155e-05,0.13435794119947697
509,510,3.0049091522821314e-06,0.020156933208042793,2.1300287571190957e-05,0.13312355505111761
510,511,2.922739894217763e-06,0.019957830337013593,2.0717837146744245e-05,0.13189948212492064
511,512,2.8428175515848864e-06,0.0197606708056427,2.0151313478766752e-05,0.13068565583044633
512,513,2.765080682420873e-06,0.019565436107102263,1.9600281069953596e-05,0.12948200962128964
513,514,2.689469524863597e-06,0.019372107901665436,1.906431633114103e-05,0.12828847700420176
514,515,2.615925952076381e-06,0.019180668015382762,1.85430072530135e-05,0.12710499154800148
515,516,2.5443934262847634e-06,0.018991098438761123,1.8035953094686086e-05,0.12593148689228306
516,517,2.474816955588821e-06,0.018803381325453672,1.7542764070066497e-05,0.12476789675591626
517,518,2.4071430512195846e-06,0.01861749899095433,1.7063061052202677e-05,0.12361415494534767
518,519,2.3413196882371423e-06,0.018433433911298702,1.659647528062802e-05,0.12247019536270687
519,520,2.277296263786255e-06,0.018251168721773348,1.6142648076811206e-05,0.12133595201370984
520,521,2.2150235587936606e-06,0.01807068621563146,1.5701230570486224e-05,0.12021135901537672
521,522,2.154453699332315e-06,0.017891969342815228,1.527188343064534e-05,0.11909635060355372
522,523,2.0955401224265202e-06,0.017715001208684966,1.4854276604081562e-05,0.11799086114025148
523,524,2.038237535861853e-06,0.01753976507275745,1.4448089062146785e-05,0.11689482512079585
524,525,1.9825018882091427e-06,0.017366244347447046,1.4053008554837376e-05,0.11580817718079695
525,526,1.9282903310768873e-06,0.017194422596818804,1.3668731369653742e-05,0.11473085210293965
526,527,1.8755611888021662e-06,0.017024283535345908,1.3294962098564511e-05,0.11366278482359504
527,528,1.8242739243667927e-06,0.016855811026674328,1.2931413411076953e-05,0.11260391043925799
528,529,1.774389109865382e-06,0.016688989082395356,1.2577805832969524e-05,0.11155416421281439
529,530,1.7258683953080833e-06,0.016523801860826803,1.2233867532462916e-05,0.11051348157963592
530,531,1.6786744798658049e-06,0.016360233665797752,1.1899334109943815e-05,0.10948179815351122
531,532,1.6327710816721464e-06,0.016198268945444405,1.1573948396015332e-05,0.10845904973241005
532,533,1.5881229121772478e-06,0.01603789229101049,1.1257460253211171e-05,0.10744517230408901
533,534,1.544695647393013e-06,0.01587908843565755,1.0949626382039668e-05,0.10644010205153265
534,535,1.5024559006926452e-06,0.015721842253279106,1.0650210138130056e-05,0.10544377535824567
535,536,1.4613712001620982e-06,0.015566138757325376,1.0358981347047269e-05,0.10445612881338218
536,537,1.4214099612885889e-06,0.01541196309963544,1.0075716126878298e-05,0.10347709921673132
537,538,1.3825414626467136e-06,0.015259300569271939,9.800196718701137e-06,0.10250662358354701
538,539,1.344735823471943e-06,0.015108136591370003,9.532211318608041e-06,0.10154463914923606
539,540,1.307963980123894e-06,0.0149584567259895,9.271553912726382e-06,0.10059108337389733
540,541,1.272197663215735e-06,0.014810246666972837,9.01802412045516e-06,0.09964589394672285
541,542,1.237409376186882e-06,0.014663492240816867,8.771427042142399e-06,0.09870900879025679
542,543,1.2035723755410288e-06,0.014518179405543896,8.531573105541312e-06,0.09778036606451757
543,544,1.1706606481975967e-06,0.014374294249587694,8.298277922591524e-06,0.09685990417098655
544,545,1.1386488929510108e-06,0.014231822990680931,8.071362148198702e-06,0.0959475617564608
545,546,1.1075124990433949e-06,0.014090751974752624,7.850651339458281e-06,0.09504327771677978
546,547,1.077227530732472e-06,0.013951067674835005,7.635975824760166e-06,0.09414699120042025
547,548,1.0477707053091478e-06,0.01381275668997195,7.427170571339126e-06,0.09325864161196895
548,549,1.0191193776654117e-06,0.013675805744141956,7.224075059708568e-06,0.09237816861546766
549,550,9.912515207544104e-07,0.013540201685181774,7.0265331594265845e-06,0.09150551213763891
550,551,9.641457112685714e-07,0.013405931483723044,6.834393008858797e-06,0.09064061237099463
551,552,9.377811107658118e-07,0.013272982232131914,6.6475068991600494e-06,0.08978340977682486
552,553,9.12137450237438e-07,0.013141341143458773,6.465731161142685e-06,0.08893384508807212
553,554,8.871950166744469e-07,0.013010995550393423,6.28892605281095e-06,0.08809185931209362
554,555,8.629346347488465e-07,0.012881932904229232,6.1169556545559445e-06,0.08725739373331365
555,556,8.393376533799568e-07,0.0127541407738333,5.94968776268523e-06,0.08643038991576524
556,557,8.163859319676448e-07,0.012627606844624939,5.786993788725603e-06,0.08561078970552871
557,558,7.940618261814691e-07,0.012502318917560484,5.628748660280181e-06,0.08479853523306047
558,559,7.723481736388038e-07,0.012378264908126546,5.474830725216151e-06,0.08399356891542598
559,560,7.512282816923843e-07,0.012255432845337033,5.325121657406839e-06,0.08319583345842685
560,561,7.30685913885587e-07,0.0121338108707435,5.179506367025688e-06,0.08240527185863311
561,562,7.10705277073842e-07,0.012013387237446826,5.0378729105071685e-06,0.08162182740531365
562,563,6.912710118767151e-07,0.011894150309119778,4.900112405392676e-06,0.0808454436822813
563,564,6.723681771347856e-07,0.01177608855903467,4.766118947618914e-06,0.08007606456963434
564,565,6.53982241138884e-07,0.01165919056909881,4.635789527807077e-06,0.07931363424541482
565,566,6.360990688625279e-07,0.011543445028897592,4.509023953547242e-06,0.07855809718717488
566,567,6.187049128580924e-07,0.01142884073474415,4.385724772903998e-06,0.07780939817345611
567,568,6.017864002672013e-07,0.011315366588736109,4.265797197811061e-06,0.07706748228518356
568,569,5.853305252712104e-07,0.011203011597818113,4.149149031795751e-06,0.07633229490697535
569,570,5.693246365456872e-07,0.01109176487285568,4.035690601478237e-06,0.0756037817283729
570,571,5.537564290447605e-07,0.010981615627709496,3.925334683185788e-06,0.07488188874498691
571,572,5.386139356744479e-07,0.010872553178322475,3.817996439448024e-06,0.07416656225956864
572,573,5.238855138589571e-07,0.010764566941810383,3.713593352938638e-06,0.07345774888300294
573,574,5.09559841210816e-07,0.01065764643556133,3.6120451619714444e-06,0.07275539553522448
574,575,4.956259047617095e-07,0.010551781276340044,3.5132737999932218e-06,0.07205944944606368
575,576,4.820729921917177e-07,0.01044696117940147,3.4172033351875797e-06,0.07136985815601737
576,577,4.6889068416877677e-07,0.010343175957609807,3.3237599120772288e-06,0.0706865695169524
577,578,4.560688471322294e-07,0.010240415520562096,3.232871694236472e-06,0.07000953169273716
578,579,4.4359762374490685e-07,0.010138669873725248,3.1444688103343665e-06,0.06933869315980923
579,580,4.314674265648577e-07,0.010037929117571287,3.058483299289705e-06,0.06867400270767321
580,581,4.196689301627643e-07,0.009938183446726145,2.974849058423601e-06,0.06801540943933981
581,582,4.0819306390549315e-07,0.009839423149121118,2.893501791834119e-06,0.06736286277169568
582,583,3.970310056278237e-07,0.009741638605153868,2.814378963766906e-06,0.0667163124358181
583,584,3.8617417430497625e-07,0.00964482028685254,2.737419746212666e-06,0.06607570847722632
584,585,3.7561422361331864e-07,0.009548958757049086,2.662564975941528e-06,0.0654410012560731
585,586,3.653430350469833e-07,0.009454044668560146,2.5897571065414127e-06,0.06481214144728387
586,587,3.5535271269981905e-07,0.0093600687633707,2.5189401667846667e-06,0.06418908004063628
587,588,3.4563557604894157e-07,0.009267021871826375,2.450059714331765e-06,0.06357176834078648
588,589,3.3618415473668506e-07,0.009174894911833875,2.3830627959853246e-06,0.06296015796724252
589,590,3.2699118301948715e-07,0.009083678888063385,2.3178979067228767e-06,0.06235420085428656
590,591,3.180495939947292e-07,0.008993364891163202,2.254514950283948e-06,0.06175384925084548
591,592,3.0935251260633123e-07,0.008903944096975036,2.1928651997571436e-06,0.06115905572031166
592,593,3.0089325342430584e-07,0.008815407765758732,2.1329012600546093e-06,0.06056977314031875
593,594,2.926653128731971e-07,0.008727747241424222,2.074577033717162e-06,0.05998595470246748
594,595,2.8466236590141136e-07,0.008640953950764585,2.017847682500573e-06,0.05940755391200758
595,596,2.768782598749908e-07,0.008555019402703423,1.962669594957056e-06,0.05883452458747451
596,597,2.693070104697881e-07,0.008469935187540356,1.9090003515742637e-06,0.05826682086028412
597,598,2.6194279689750744e-07,0.008385692976208614,1.8567986934669989e-06,0.05770439717428377
598,599,2.5477995846401313e-07,0.008302284519533965,1.8060244889595012e-06,0.05714720828526343
599,600,2.4781298813003616e-07,0.008219701647504518,1.75663870527476e-06,0.056595209260426604
600,601,2.410365301797057e-07,0.008137936268542534,1.7086033753388463e-06,0.05604835547782128
601,602,2.3444537455841186e-07,0.008056980368783662,1.661881571690671e-06,0.05550660262573626
602,603,2.2803445443031478e-07,0.007976826011363958,1.6164373756177852e-06,0.054969906702058036
603,604,2.2179884096029667e-07,0.007897465335709897,1.5722358511771617e-06,0.05443822401359111
604,605,2.157337407604487e-07,0.007818890556835045,1.529243017883708e-06,0.05391151117534865
605,606,2.0983449078304517e-07,0.00774109396464473,1.4874258233987803e-06,0.05338972510980311
606,607,2.0409655621111966e-07,0.007664067923243922,1.4467521203265221e-06,0.05287282304610774
607,608,1.9851552601757305e-07,0.007587804870251569,1.4071906401236234e-06,0.05236076251928723
608,609,1.9308710896837056e-07,0.0075122973161220186,1.3687109690074806e-06,0.051853501369394706
609,610,1.8780713273436334e-07,0.00743753784347001,1.3312835244194687e-06,0.05135099774064056
610,611,1.8267153700790573e-07,0.007363519106403538,1.2948795341527486e-06,0.050853210080491484
611,612,1.7767637483512289e-07,0.00729023382986127,1.2594710113722485e-06,0.05036009713874223
612,613,1.7281780573252803e-07,0.0072176748089534115,1.2250307348526945e-06,0.04987161796655881
613,614,1.680920943547548e-07,0.007145834908313997,1.1915322286615293e-06,0.049387731915498945
614,615,1.6349560749695513e-07,0.007074707061452412,1.1589497393993398e-06,0.048908398636499206
615,616,1.5902481154128623e-07,0.007004284270113237,1.1272582185473112e-06,0.04843357807884774
616,617,1.5467627034748688e-07,0.006934559603642421,1.0964333027052575e-06,0.04796323048912299
617,618,1.5044664003482922e-07,0.006865526198356675,1.066451295606008e-06,0.04749731641011823
618,619,1.4633266898211872e-07,0.00679717725692075,1.0372891465770806e-06,0.047035796679735564
619,620,1.4233119505213665e-07,0.006729506047727485,1.0089244369959616e-06,0.04657863242986482
620,621,1.3843914126177026e-07,0.00666250590428441,9.813353607501796e-07,0.04612578508523868
621,622,1.346535156709905e-07,0.006596170224606679,9.545007089162283e-07,0.04567721636226596
622,623,1.30971408829339e-07,0.006530492470612659,9.283998508857749e-07,0.0452328882678501
623,624,1.2738998877992458e-07,0.006465466167528189,9.030127215980954e-07,0.044792763098184696
624,625,1.2390650305782458e-07,0.006401084903292387,8.783198039985507e-07,0.0443568034375329
625,626,1.205182732499921e-07,0.006337342327970008,8.543021148277319e-07,0.04392497215698976
626,627,1.1722269488423365e-07,0.00627423215317191,8.309411894114049e-07,0.04349723241322545
627,628,1.1401723454262935e-07,0.006211748151473628,8.082190700031688e-07,0.043073547647216714
628,629,1.1089942741904224e-07,0.006149884155847274,7.861182869106642e-07,0.04265388158295824
629,630,1.0786687731911826e-07,0.006088634059091214,7.646218509460567e-07,0.04223819822616248
630,631,1.0491725188632728e-07,0.006027991813269518,7.437132354404241e-07,0.041826461862944364
631,632,1.0204828415627532e-07,0.00596795142915485,7.233763661407266e-07,0.04141863705849069
632,633,9.925776889296856e-08,0.005908506975674244,7.035956096634877e-07,0.04101468865572033
633,634,9.654356025734501e-08,0.00584965257936354,6.843557582847382e-07,0.040614581773927516
634,635,9.390357136318528e-08,0.005791382423822822,6.656420217243664e-07,0.0402182818074156
635,636,9.133577349995647e-08,0.005733690749180176,6.47440012158107e-07,0.03982575442412184
636,637,8.88381922470316e-08,0.0056765718515561225,6.297357374451806e-07,0.03943696556422449
637,638,8.640890725164496e-08,0.005620020082538146,6.125155866953946e-07,0.03905188143874738
638,639,8.404605122969144e-08,0.00556402984865334,5.957663220534926e-07,0.03867046852814915
639,640,8.174780785630276e-08,0.005508595610852707,5.794750659315895e-07,0.03829269358090637
640,641,7.95124096564237e-08,0.005453711883992685,5.636292950139676e-07,0.03791852361208625
641,642,7.733813878196827e-08,0.005399373236328442,5.482168273784893e-07,0.03754792590191025
642,643,7.522332345910598e-08,0.005345574289006505,5.332258141699242e-07,0.037180867994314415
643,644,7.316633765519498e-08,0.0052923097155640475,5.186447307181652e-07,0.03681731769549468
644,645,7.116560052367049e-08,0.005239574241433398,5.044623673233772e-07,0.03645724307245268
645,646,6.921957340644269e-08,0.005187362643446436,4.906678212623916e-07,0.036100612451529845
646,647,6.73267605000305e-08,0.005135669749352201,4.772504874628325e-07,0.03574739441694008
647,648,6.548570674613785e-08,0.005084490437329059,4.642000515087119e-07,0.035397557809290325
648,649,6.369499672143064e-08,0.00503381963550753,4.515064797594448e-07,0.03505107172410238
649,650,6.195325386038064e-08,0.004983652321494447,4.3916001513100156e-07,0.034707905510326986
650,651,6.025913890095325e-08,0.004933983521904328,4.271511641062986e-07,0.034368028768852255
651,652,5.8611349773585175e-08,0.004884808311891087,4.154706956249754e-07,0.03403141135100951
652,653,5.7008619380738423e-08,0.004836121814687844,4.04109630647298e-07,0.03369802335707639
653,654,5.544971581894487e-08,0.004787919201146629,3.930592339385086e-07,0.033367835134773816
654,655,5.393344015836021e-08,0.0047401956892871855,3.8231101084917896e-07,0.03304081727776276
