,Day since infection,"Proba Neut Min
 vs. BA.2 antigen","Proba Neut Max
 vs. BA.2 antigen","Proba Neut Min
 vs. BA.4 antigen","Proba Neut Max
 vs. BA.4 antigen"
64,65,0.4552883200075646,0.7682798202630312,0.9736676809199871,0.9992872613981325
65,66,0.446614282860083,0.7653816329039637,0.9715208069522111,0.9992537482588403
66,67,0.43802093128747777,0.7624584777753383,0.969240711445745,0.9992186822975733
67,68,0.4295115293674936,0.7595113028818871,0.9668227816755918,0.9991820052641599
68,69,0.42108912561805,0.7565410140514311,0.9642625164394687,0.9991436570279993
69,70,0.4127565577795027,0.7535484779757977,0.9615555466802037,0.9991035755468749
70,71,0.4045164577500403,0.7505345250092933,0.9586976560490785,0.9990616968352479
71,72,0.3963712566623038,0.7474999517465091,0.9556848012714184,0.9990179549321511
72,73,0.3883231900883919,0.7444455233988861,0.9525131321750453,0.9989722818687893
73,74,0.38037430335969424,0.7413719759874071,0.9491790112429463,0.9989246076359536
74,75,0.37252645698748166,0.7382800183669866,0.9456790325536404,0.9988748601513432
75,76,0.36478133216982456,0.7351703340965536,0.9420100399762295,0.9988229652268887
76,77,0.35714043637023685,0.7320435831674317,0.9381691444919759,0.9987688465361644
77,78,0.3496051089534037,0.7289004036014025,0.9341537405203715,0.9987124255819746
78,79,0.3421765268634378,0.7257414129287623,0.9299615211349969,0.9986536216641944
79,80,0.33485571033033346,0.7225672095557178,0.9255904920629164,0.9985923518479446
80,81,0.3276435285905811,0.7193783740296331,0.9210389843708067,0.9985285309321784
81,82,0.32054070560833425,0.7161754702098697,0.9163056657513579,0.998462071418752
82,83,0.3135478257839762,0.7129590463513065,0.9113895503345942,0.9983928834820563
83,84,0.30666533963749854,0.7097296361070086,0.9062900069604884,0.9983208749392791
84,85,0.29989356945469414,0.7064877594559886,0.9010067658614642,0.9982459512213695
85,86,0.29323271488481106,0.7032339235615114,0.8955399237159303,0.9981680153447748
86,87,0.2866828584789949,0.699968623564959,0.8898899470467482,0.9980869678840192
87,88,0.2802439711595457,0.6966923433198822,0.8840576739513237,0.9980027069451916
88,89,0.2739159176107323,0.6934055560705015,0.8780443141627234,0.9979151281404115
89,90,0.2676984615826421,0.6901087250786033,0.8718514474536911,0.9978241245633389
90,91,0.2615912711002578,0.6868023042024809,0.865481020407551,0.9977295867657953
91,92,0.25559392357070165,0.6834867384312954,0.8589353415916221,0.9976314027355613
92,93,0.24970591078228088,0.6801624643780007,0.8522170751798082,0.9975294578754167
93,94,0.24392664378968854,0.6768299107337349,0.8453292330813775,0.9974236349834861
94,95,0.2382554576803938,0.6734894986863895,0.838275165642524,0.997313814234956
95,96,0.232691616217916,0.6701416423058695,0.8310585509960075,0.997199873165226
96,97,0.2272343163583307,0.6667867488983885,0.8236833831419892,0.997081686654556
97,98,0.22188269263695692,0.6634252193319787,0.8161539588500082,0.9969591269142732
98,99,0.21663582142276994,0.6600574483352494,0.8084748634778958,0.9968320634745984
99,100,0.21149272503864391,0.6566838247712932,0.8006509558082564,0.996700363174153
100,101,0.20645237574604736,0.6533047318885028,0.7926873520069491,0.9965638901512057
101,102,0.20151369959332133,0.6499205475499562,0.7845894088107919,0.9964225058367182
102,103,0.19667558012712416,0.6465316444429077,0.7763627060535092,0.9962760689492466
103,104,0.1919368619670706,0.6431383902698251,0.7680130286397491,0.9961244354917553
104,105,0.18729635424398894,0.6397411479223215,0.7595463480768911,0.9959674587503987
105,106,0.18275283390259145,0.6363402756392342,0.750968803673351,0.9958049892953237
106,107,0.17830504886969767,0.6329361271500276,0.7422866835102553,0.9956368749835478
107,108,0.17395172108945334,0.6295290518046183,0.7335064052907414,0.9954629609639611
108,109,0.16969154942728604,0.6261193946906471,0.7246344971678195,0.9952830896845042
109,110,0.16552321244457313,0.6227074967391595,0.7156775786477739,0.9950971009015676
110,111,0.16144537104624113,0.6192936948195865,0.7066423416615459,0.9949048316916618
111,112,0.15745667100371097,0.6158783218248685,0.6975355318915404,0.9947061164653995
112,113,0.15355574535578698,0.6124617067475022,0.6883639304358382,0.9945007869838347
113,114,0.14974121669023244,0.6090441747472446,0.6791343358860427,0.9942886723771974
114,115,0.14601169930892421,0.6056260472111529,0.6698535468889252,0.994069599166064
115,116,0.14236580127957144,0.6022076418066047,0.6605283452557897,0.9938433912849981
116,117,0.1388021263770982,0.5987892725278898,0.6511654796771144,0.9936098701086977
117,118,0.13531927591784676,0.5953712497369346,0.6417716500935651,0.9933688544806771
118,119,0.13191585048982613,0.591953880198671,0.6323534927680546,0.9931201607445169
119,120,0.1285904515822759,0.5885374671115456,0.6229175660971107,0.9928636027777052
120,121,0.12534168311783445,0.5851223101336096,0.6134703371935386,0.9925989920280957
121,122,0.12216815289062444,0.5817087054046188,0.6040181692662285,0.9923261375530038
122,123,0.11906847391356612,0.5782969455645319,0.59456730981701,0.99204484606096
123,124,0.11604126567822792,0.5748873197687754,0.5851238796687523,0.991754921956134
124,125,0.11308515533049301,0.5714801137006127,0.5756938628334534,0.9914561673854454
125,126,0.11019877876530804,0.5680756095809354,0.5662830972239046,0.9911483822883687
126,127,0.10738078164373277,0.5646740861757722,0.556897266207667,0.9908313644494401
127,128,0.10462982033547663,0.5612758188017861,0.5475418909975673,0.9905049095534705
128,129,0.10194456279004649,0.5578810793300158,0.5382223238687541,0.9901688112434631
129,130,0.09932368933958768,0.5544901361880965,0.5289437421884922,0.9898228611812366
130,131,0.09676589343643205,0.5511032543611745,0.5197111432414223,0.9894668491107438
131,132,0.09426988232830447,0.5477206953917266,0.5105293398298569,0.9891005629240798
132,133,0.09183437767406999,0.5443427173784601,0.5014029566259155,0.9887237887301658
133,134,0.08945811610283749,0.540969574974472,0.49233642724985893,0.9883363109260926
134,135,0.08713984971915223,0.5376015193848298,0.48333399204688854,0.9879379122711055
135,136,0.08487834655694293,0.534238798363711,0.4743996965328906,0.9875283739632054
136,137,0.08267239098480683,0.5308816562112466,0.46553739047814846,0.9871074757183435
137,138,0.08052078406513963,0.527530333770185,0.4567507275968744,0.9866749958521777
138,139,0.07842234386953162,0.5241850684224949,0.4480431658095375,0.9862307113643581
139,140,0.07637590575278164,0.5208460940860093,0.43941796804432676,0.9857743980253049
140,141,0.07438032258779181,0.517513641211206,0.4308782035437422,0.9853058304654394
141,142,0.07243446496352779,0.5141879367782107,0.42242674964214677,0.9848247822668256
142,143,0.07053722134815288,0.5108692042941034,0.4140662939801908,0.9843310260571722
143,144,0.0686874982193606,0.5075576637905963,0.40579933712228733,0.9838243336061493
144,145,0.06688422016386009,0.5042535318221533,0.3976281955437483,0.9833044759239636
145,146,0.06512632994787926,0.5009570214646004,0.3895550049547959,0.9827712233621353
146,147,0.0634127885604886,0.49766834231428914,0.3815817239293935,0.9822243457164176
147,148,0.061742575231463426,0.4943877004878495,0.3737101378077017,0.9816636123317952
148,149,0.06011468742533588,0.49111529862258374,0.36594186284192454,0.9810887922094949
149,150,0.058528140813217,0.48785133587752605,0.35827835055637125,0.9804996541159379
150,151,0.056981969223890094,0.4845960079352095,0.350720892293681,0.9798959666935638
151,152,0.05547522457562115,0.48134950700416224,0.3432706239203517,0.9792774985734471
152,153,0.054006976790063166,0.4781120218221566,0.3359285306659523,0.9786440184896295
153,154,0.05257631368955429,0.4748837376602336,0.3286954520716725,0.9779952953950862
154,155,0.051182340879069255,0.4716648363275139,0.32157208702515716,0.9773310985792426
155,156,0.04982418161400204,0.46845549617681503,0.31455899885989114,0.9766511977869528
156,157,0.04850097665491504,0.46525589211107976,0.30765662049871445,0.9759553633388509
157,158,0.04721188411032151,0.4620661955906219,0.3008652596223603,0.9752433662529859
158,159,0.045956079268525074,0.45888657464119986,0.2941851038452111,0.9745149783676406
159,160,0.044732754419471,0.45571719386291687,0.2876162258817472,0.973769972465243
160,161,0.04354111866754007,0.45255821443994426,0.281158588688426,0.9730081223972683
161,162,0.04238039773612734,0.44940979415107474,0.274812050566953,0.9722292032100326
162,163,0.04124983376484681,0.44627208738109225,0.26857637021610303,0.9714329912712736
163,164,0.04014868510011915,0.44314524513296194,0.26245121172040575,0.9706192643974161
164,165,0.03907622607987715,0.44002941504082316,0.2564361494651205,0.9697878019814151
165,166,0.0380317468130813,0.4369247413837879,0.250530672968002,0.9689383851210686
166,167,0.0370145529546827,0.4338313651005252,0.24473419161938048,0.9680707967476916
167,168,0.03602396547665443,0.430749423804626,0.23904603932305724,0.9671848217550414
168,169,0.03505932043565785,0.42767905180073584,0.23346547903144432,0.9662802471283822
169,170,0.034119968737885364,0.4246203801014381,0.22799170716926087,0.965356862073577
170,171,0.03320527590158162,0.42157353644487905,0.22262385794092987,0.9644144581460934
171,172,0.0323146218177186,0.418538645313116,0.2173610075175949,0.9634528293798115
172,173,0.03144740050927053,0.4155158279511755,0.21220217810041941,0.9624717724155154
173,174,0.030603019889492655,0.4125052023868008,0.2071463418575047,0.9614710866289586
174,175,0.029780901519601333,0.40950688345087893,0.2021924247324135,0.9604505742583854
175,176,0.028980480366209593,0.40652098279852,0.1973393101228723,0.9594100405313933
176,177,0.028201204558852777,0.4035476089307838,0.1925858424287653,0.9583492937910241
177,178,0.027442535147921165,0.4005868672170205,0.18793083046905867,0.9572681456209658
178,179,0.026703945863279288,0.39763885991781933,0.18337305076773325,0.9561664109697545
179,180,0.025984922873850014,0.3947036862085377,0.1789112507092393,0.9550439082738591
180,181,0.02528496454840312,0.3917814422033995,0.17454415156437142,0.9539004595795392
181,182,0.0246035812177805,0.3888722209801353,0.17027045138780783,0.9527358906633618
182,183,0.023940294938764817,0.3859761126051481,0.16608882778886214,0.9515500311512674
183,184,0.023294639259788807,0.383093204159189,0.16199794057729422,0.950342714636073
184,185,0.02266615898865676,0.38022357976351595,0.15799643428625665,0.9491137787933073
185,186,0.0220544099624439,0.377367320606522,0.15408294057468674,0.9478630654952664
186,187,0.021458958819717155,0.374524504970809,0.15025608051163342,0.946590420923188
187,188,0.020879382775212063,0.371695208260691,0.1465144667451882,0.945295695677438
188,189,0.02031526939708539,0.36887950303010175,0.14285670555881214,0.9439787448856076
189,190,0.019766216386852276,0.36607745901089617,0.13928139881798685,0.9426394283084227
190,191,0.019231831362102048,0.3632891431415163,0.13578714581020712,0.941277610443364
191,192,0.018711731642081952,0.36051461959601017,0.13237254498141138,0.939893160625906
192,193,0.018205544036221433,0.35775394981337816,0.12903619557200574,0.9384859531282783
193,194,0.01771290463566766,0.35500719252723545,0.12577669915568312,0.93705586725566
194,195,0.017233458607881502,0.3522744037957639,0.12259266108427302,0.9356027874397186
195,196,0.01676685999435379,0.3495556370319389,0.11948269184185722,0.9341266033294063
196,197,0.016312771511474367,0.3468509430340161,0.1164454083114056,0.932627209878934
197,198,0.015870864354589176,0.34416037001625077,0.1134794349571685,0.931104507432839
198,199,0.015440818005282075,0.3414839636398411,0.11058340492604368,0.9295584018080725
199,200,0.015022320041884751,0.3388217670440751,0.10775596107111063,0.9279888043730323
200,201,0.014615065953245354,0.33617382087766,0.10499575690047891,0.9263956321234694
201,202,0.014218758955760746,0.3335401633302213,0.10230145745457264,0.924778807755201
202,203,0.013833109813668698,0.3309208301639561,0.09967174011489643,0.9231382597335676
203,204,0.013457836662613243,0.3283158547454198,0.09710529534729406,0.9214739223595703
204,205,0.01309266483646676,0.32572526807743063,0.09460082738263831,0.9197857358326356
205,206,0.012737326697404683,0.32314909883108167,0.09215705483783343,0.9180736463099488
206,207,0.012391561469221934,0.32058737337783927,0.08977271127992725,0.9163376059623107
207,208,0.012055115073870915,0.3180401158217132,0.08744654573608035,0.914577573026468
208,209,0.0117277399712028,0.31550734803148783,0.08517732315204851,0.9127935118538764
209,210,0.011409195001892303,0.31298908967299455,0.08296382480176323,0.9109853929558553
210,211,0.011099245233518351,0.31048535824141577,0.08080484865052295,0.9091531930451039
211,212,0.010797661809772374,0.30799616909360417,0.07869920967421795,0.9072968950735377
212,213,0.010504221802770108,0.30552153548040484,0.07664574013694947,0.9054164882664301
213,214,0.010218708068425397,0.303061468578964,0.07464328982930246,0.9035119681528228
214,215,0.009940909104864448,0.3006159775250198,0.0726907262694736,0.901583336592195
215,216,0.009670618913837692,0.2981850694451511,0.07078693486936116,0.8996306017973693
216,217,0.009407636865088276,0.2957687494889828,0.06893081906765541,0.8976537783536421
217,218,0.009151767563655322,0.29336702086132793,0.06712130043188047,0.8956528872341339
218,219,0.00890282072005455,0.2909798848542611,0.0653573187312727,0.8936279558113498
219,220,0.008660611023309506,0.28860734087910833,0.06363783198229678,0.8915790178649527
220,221,0.008424958016782336,0.28624938649834386,0.06196181646852661,0.889506113585749
221,222,0.00819568597677256,0.283906017457382,0.06032826673655556,0.8874092895758967
222,223,0.007972623793831124,0.2815772277162589,0.05873619556951104,0.8852885988453416
223,224,0.00775560485675586,0.2792630094811869,0.057184633939698526,0.8831441008045002
224,225,0.007544466939216066,0.27696335323597776,0.05567263094181396,0.8809758612532017
225,226,0.00733905208897323,0.2746782477733234,0.05419925370811496,0.8787839523659147
226,227,0.007139206519640728,0.27240768022592576,0.05276358730685882,0.8765684526732794
227,228,0.0069447805049499545,0.2701516360974666,0.051364734625267805,0.8743294470399748
228,229,0.006755628275474046,0.26791009929341103,0.050001816238212315,0.8720670266389523
229,230,0.006571607917760791,0.2656830521516319,0.04867397026375164,0.8697812889220691
230,231,0.006392581275837528,0.2634704754728573,0.04738035220660142,0.8674723375871598
231,232,0.00621841385503874,0.2612723485509195,0.04612013479056187,0.865140282541589
232,233,0.006048974728116274,0.25908864920281294,0.044892507780870505,0.8627852398623244
233,234,0.005884136443582988,0.2569193537985439,0.04369667779740194,0.8604073317525819
234,235,0.0057237749362513135,0.2547644372907719,0.04253186811958076,0.858006686495091
235,236,0.005567769439919323,0.2526238732442322,0.04139731848384043,0.855583438402033
236,237,0.00541600240216511,0.2504976338649366,0.04029228487438952,0.8531377277617069
237,238,0.005268359401202627,0.24838569002914568,0.039216039308041295,0.8506697007819845
238,239,0.005124729064760358,0.24628801131210643,0.038167869613776495,0.8481795095306099
239,240,0.004985002990938736,0.24420456601655283,0.037147079207707545,0.8456673118724136
240,241,0.004849075671005121,0.24213532120096037,0.03615298686405255,0.8431332714034996
241,242,0.0047168444140835986,0.2400802427075539,0.035184926482693446,0.8405775573824792
242,243,0.004588209273708399,0.2380392951900615,0.03424224685386579,0.8380003446588175
243,244,0.00446307297618187,0.23601244214121397,0.03332431142048442,0.835401813598368
244,245,0.004341340850722242,0.2339996459199798,0.03243049803858278,0.8327821500061652
245,246,0.0042229207613377895,0.2320008677785398,0.03156019873631588,0.8301415450465566
246,247,0.0041077230404088505,0.23001606788899187,0.030712819471932384,0.8274801951607444
247,248,0.003995660423927405,0.22804520536978634,0.029887779891121236,0.8247983019818239
248,249,0.0038866479883628013,0.22608823831188352,0.029084513084079222,0.8220960722473932
249,250,0.0037806030891146536,0.22414512380464136,0.028302465342651684,0.819373717709819
250,251,0.003677445300515836,0.22221581796141898,0.02754109591784737,0.8166314550442424
251,252,0.003577096357358811,0.22030027594489832,0.02679987677802742,0.8138695057544063
252,253,0.003479480097891452,0.2183984519921267,0.02607829236803505,0.8110880960763944
253,254,0.0033845224082748038,0.21651029943926892,0.02537583936951593,0.8082874568803635
254,255,0.0032921511684403937,0.21463577074607565,0.024692026462657446,0.8054678235703612
255,256,0.003202296199338428,0.2127748175200589,0.024026374089560876,0.8026294359823116
256,257,0.003114889211528471,0.21092739054038145,0.023378414219440424,0.7997725382802658
257,258,0.0030298637550896235,0.209093439781452,0.02274769011582689,0.7968973788509965
258,259,0.0029471551708136756,0.20727291443622864,0.022133756105936597,0.7940042101970354
259,260,0.0028667005426538106,0.20546576293922703,0.02153617735235891,0.791093288828237
260,261,0.002788438651396996,0.20367193298923625,0.020954529627191576,0.7881648751519641
261,262,0.0027123099295336406,0.20189137157173964,0.020388399088745346,0.7852192333619803
262,263,0.0026382564172886536,0.20012402498103876,0.01983738206093455,0.7822566313261432
263,264,0.00256622171979759,0.19836983884208237,0.019301084815436242,0.7792773404729899
264,265,0.002496150965383803,0.19662875813199865,0.018779123356723937,0.776281635677298
265,266,0.0024279907649300547,0.19490072720133478,0.01827112321003388,0.7732697951447209
266,267,0.0023616891722950673,0.19318568979499573,0.017776719212344916,0.7702421002955795
267,268,0.0022971956457680243,0.1914835890728911,0.017295555306423016,0.7671988356479037
268,269,0.00223446101052871,0.1897943676302859,0.016827284337980863,0.7641402886998091
269,270,0.002173437422082314,0.18811796751785592,0.016371567855997804,0.7610667498112984
270,271,0.0021140783306550226,0.18645433026144898,0.015928075916230355,0.7579785120855748
271,272,0.0020563384465210888,0.18480339688155345,0.01549648688794314,0.7548758712499506
272,273,0.00200017370623784,0.18316510791247398,0.015076487263884109,0.751759125536442
273,274,0.001945541239766646,0.1815394034212141,0.014667771473512503,0.7486285755621256
274,275,0.0018923993384577509,0.17992622302607064,0.01427004169949786,0.7454845242093524
275,276,0.0018407074238803167,0.1783255059149348,0.013883007697487626,0.7423272765058863
276,277,0.0017904260174675946,0.17673719086330986,0.013506386619146826,0.7391571395050629
277,278,0.0017415167109702256,0.17516121625203585,0.013139902838465778,0.7359744221660369
278,279,0.0016939421376800379,0.17359752008473361,0.012783287781326091,0.7327794352342054
279,280,0.0016476659444213393,0.17204604000496093,0.012436279758307411,0.7295724911218767
280,281,0.0016026527642812871,0.1705067133130883,0.0120986238007319,0.7263539037892658
281,282,0.001558868190058349,0.16897947698289117,0.011770071499913382,0.7231239886258889
282,283,0.0015162787484194196,0.16746426767786582,0.011450380849596598,0.7198830623324302
283,284,0.0014748518747397243,0.16596102176726268,0.011139316091561713,0.7166314428031493
284,285,0.001434555888607636,0.1644696753418503,0.010836647564361201,0.7133694490089052
285,286,0.0013953599699875197,0.16299016422939705,0.010542151555168355,0.7100974008808585
286,287,0.0013572341360075235,0.16152242400989025,0.010255610154698114,0.7068156191949213
287,288,0.00132014921837309,0.1600663900304753,0.00997681111516846,0.7035244254570187
288,289,0.0012840768413751036,0.1586219974201345,0.009705547711274076,0.7002241417892252
289,290,0.0012489894004877877,0.1571891811040943,0.009441618604121182,0.6969150908168358
290,291,0.001214860041537702,0.1557678758179749,0.009184827708104581,0.6935975955564344
291,292,0.0011816626404261843,0.15435801612166977,0.008934984060669726,0.6902719793050109
292,293,0.0011493717833939154,0.15295953641297333,0.008691901694932058,0.6869385655301894
293,294,0.001117962747814838,0.1515723709409481,0.008455399515107431,0.683597677761616
294,295,0.0010874114835015547,0.15019645381903723,0.008225301174712318,0.680249639483562
295,296,0.0010576945945101057,0.14883171903792325,0.008001434957491171,0.676894774028789
296,297,0.001028789321436463,0.14747810047814047,0.007783633661029521,0.6735334044737267
297,298,0.0010006735241804288,0.1461355319224359,0.007571734483008297,0.670165853535007
298,299,0.0009733256651774935,0.14480394706788535,0.00736557891005496,0.666792443467402
299,300,0.0009467247930770029,0.14348327953777051,0.007165012609147592,0.6634134959632058
300,301,0.0009208505268595291,0.1421734628932101,0.006969885321528313,0.6600293320530979
301,302,0.00089568304037968,0.14087443064455663,0.006780050759082834,0.6566402720085363
302,303,0.0008712030473264631,0.13958611626255857,0.00659536650313608,0.6532466352457016
303,304,0.0008473917865844394,0.13830845318928753,0.006415693905629127,0.6498487402310444
304,305,0.0008242310079903392,0.13704137484883538,0.006240897992623284,0.6464469043884523
305,306,0.0008017029584733715,0.13578481465778625,0.006070847370091781,0.6430414440080798
306,307,0.0007797903685676788,0.1345387060354617,0.005905414131958331,0.6396326741568623
307,308,0.0007584764392875032,0.133302982413943,0.005744473770328717,0.6362209085907451
308,309,0.0007377448293567346,0.1320775772478766,0.005587905087885092,0.6328064596686525
309,310,0.0007175796427814074,0.13086242402405746,0.005435590112389255,0.6293896382682174
310,311,0.0006979654167607041,0.1296574562708056,0.00528741401325572,0.6259707537032969
311,312,0.0006788871099168148,0.1284626075671208,0.005143265020153942,0.6225501136432913
312,313,0.0006603300908513132,0.1272778115516393,0.0050030343435948366,0.6191280240342858
313,314,0.000642280127004291,0.12610300193137425,0.0048666160974631945,0.6157047890220291
314,315,0.0006247233738138069,0.12493811249025888,0.004733907223450129,0.6122807108767677
315,316,0.0006076463641733199,0.12378307709748537,0.004604807417348145,0.6088560899199418
316,317,0.0005910359981685653,0.12263782971564585,0.0044792190571733,0.6054312244527638
317,318,0.0005748795330970946,0.12150230440867837,0.004357047133061176,0.6020064106866778
318,319,0.0005591645737501594,0.12037643534961773,0.004238199178914881,0.598581942675718
319,320,0.0005438790629659351,0.11926015682815971,0.004122585205753482,0.5951581122507644
320,321,0.0005290112724318785,0.11815340325803059,0.004010117636727872,0.5917352089557087
321,322,0.0005145497937391053,0.11705610918417986,0.003900711243768007,0.5883135199855252
322,323,0.0005004835296785748,0.11596820928978224,0.003794283085822747,0.5848933301262526
323,324,0.0004868016857715318,0.11488963840306599,0.0036907524486557985,0.5814749216968917
324,325,0.0004734937620315405,0.11382033150395898,0.003590040786164539,0.5780585744932079
325,326,0.00046054954494656464,0.11276022373056349,0.003492071663183438,0.5746445657334454
326,327,0.00044795909968231573,0.11170925038545587,0.003396770699741314,0.5712331700059419
327,328,0.0004357127624941004,0.1106673469418199,0.003304065516735566,0.5678246592186456
328,329,0.0004238011333433933,0.10963444904940856,0.0032138856829931894,0.5644193025505244
329,330,0.000412215068719024,0.10861049254034616,0.0031261626636821527,0.5610173664048581
330,331,0.00040094567464854514,0.10759541343476253,0.003040829770047382,0.5576191143644078
331,332,0.000389984299901891,0.10658914794627539,0.0029578221104292757,0.5542248071484542
332,333,0.0003793225293782232,0.10559163248730785,0.0028770765425516487,0.5508347025716881
333,334,0.0003689521776718552,0.10460280367425612,0.002798531627025147,0.5474490555049446
334,335,0.00035886528281592334,0.10362259833250409,0.0027221275820624724,0.5440681178377713
335,336,0.00034905410019103744,0.10265095350128794,0.0026478062393540114,0.540692138442806
336,337,0.000339511096603462,0.10168780643841302,0.002575511001090325,0.5373213631419617
337,338,0.0003302289445219486,0.1007330946248276,0.0025051867980986353,0.5339560346743922
338,339,0.00032120051647288594,0.09978675576905305,0.0024367800490636693,0.5305963926662274
339,340,0.00031241887958521897,0.09884872781147314,0.0023702386208096504,0.5272426736020583
340,341,0.0003038772902856923,0.0979189489284894,0.002305511789617909,0.5238951107981528
341,342,0.00029556918913831165,0.09699735753653449,0.0022425502035513523,0.5205539343773851
342,343,0.0002874881958222497,0.09608389229596204,0.0021813058457645917,0.5172193712458566
343,344,0.00027962810424997375,0.09517849211479457,0.0021217319987703043,0.5138916450711861
344,345,0.0002719828778113831,0.09428109615235347,0.0020637832096436215,0.5105709762624524
