,Day since infection,"Proba Neut Min
 vs. JN.1 antigen","Proba Neut Max
 vs. JN.1 antigen","Proba Neut Min
 vs. BA.2.87.1 antigen","Proba Neut Max
 vs. BA.2.87.1 antigen"
72,73,0.2019128255160486,0.4756925831822071,0.9525131321750453,0.9989722818687893
73,74,0.19708387454717224,0.4725844534709621,0.9491790112429463,0.9989246076359536
74,75,0.1923529773193594,0.46947863986099647,0.9456790325536404,0.9988748601513432
75,76,0.1877190525746555,0.4663758260506451,0.9420100399762295,0.9988229652268887
76,77,0.1831809773990175,0.4632766543408685,0.9381691444919759,0.9987688465361644
77,78,0.17873759136985268,0.4601817285024138,0.9341537405203715,0.9987124255819746
78,79,0.17438770045653862,0.457091616426881,0.9299615211349969,0.9986536216641944
79,80,0.17013008068936197,0.4540068525786196,0.9255904920629164,0.9985923518479446
80,81,0.16596348161093522,0.45092794026294625,0.9210389843708067,0.9985285309321784
81,82,0.16188662952294897,0.4478553537249188,0.9163056657513579,0.998462071418752
82,83,0.15789823054005692,0.44478954009173133,0.9113895503345942,0.9983928834820563
83,84,0.15399697346173158,0.44173092117073764,0.9062900069604884,0.9983208749392791
84,85,0.15018153247210708,0.43867989511415906,0.9010067658614642,0.9982459512213695
85,86,0.14645056967706704,0.4356368379606419,0.8955399237159303,0.9981680153447748
86,87,0.14280273748717776,0.4326021050630371,0.8898899470467482,0.9980869678840192
87,88,0.13923668085448315,0.4295760324110345,0.8840576739513237,0.9980027069451916
88,89,0.13575103937063926,0.4265589378566138,0.8780443141627234,0.9979151281404115
89,90,0.13234444923340138,0.42355112224966185,0.8718514474536911,0.9978241245633389
90,91,0.12901554508805435,0.42055287049052514,0.865481020407551,0.9977295867657953
91,92,0.12576296174998458,0.4175644525057718,0.8589353415916221,0.9976314027355613
92,93,0.12258533581426179,0.4145861241529303,0.8522170751798082,0.9975294578754167
93,94,0.11948130715776617,0.4116181280595532,0.8453292330813775,0.9974236349834861
94,95,0.11644952033913225,0.4086606944015412,0.838275165642524,0.997313814234956
95,96,0.11348862590149555,0.40571404162528457,0.8310585509960075,0.997199873165226
96,97,0.11059728158280724,0.4027783771178496,0.8236833831419892,0.997081686654556
97,98,0.10777415343824726,0.39985389782909775,0.8161539588500082,0.9969591269142732
98,99,0.10501791687906004,0.3969407908493563,0.8084748634778958,0.9968320634745984
99,100,0.1023272576319596,0.39403923394596874,0.8006509558082564,0.996700363174153
100,101,0.09970087262304206,0.39114939606181376,0.7926873520069491,0.9965638901512057
101,102,0.0971374707900049,0.3882714377786485,0.7845894088107919,0.9964225058367182
102,103,0.09463577382629074,0.38540551174791715,0.7763627060535092,0.9962760689492466
103,104,0.0921945168606334,0.38255176309146444,0.7680130286397491,0.9961244354917553
104,105,0.08981244907533192,0.37971032977442465,0.7595463480768911,0.9959674587503987
105,106,0.08748833426644897,0.3768813429523643,0.750968803673351,0.9958049892953237
106,107,0.08522095134899332,0.3740649272946285,0.7422866835102553,0.9956368749835478
107,108,0.0830090948100225,0.3712612012856691,0.7335064052907414,0.9954629609639611
108,109,0.08085157511248042,0.3684702775060207,0.7246344971678195,0.9952830896845042
109,110,0.0787472190524694,0.365692262894451,0.7156775786477739,0.9950971009015676
110,111,0.07669487007254361,0.3629272589927084,0.7066423416615459,0.9949048316916618
111,112,0.07469338853350427,0.3601753621741709,0.6975355318915404,0.9947061164653995
112,113,0.07274165194706816,0.3574366638576205,0.6883639304358382,0.9945007869838347
113,114,0.0708385551716938,0.35471125070725307,0.6791343358860427,0.9942886723771974
114,115,0.06898301057372891,0.35199920481997216,0.6698535468889252,0.994069599166064
115,116,0.06717394815597588,0.349300603900917,0.6605283452557897,0.9938433912849981
116,117,0.06541031565566302,0.34661552142811713,0.6511654796771144,0.9936098701086977
117,118,0.06369107861372292,0.3439440268070958,0.6417716500935651,0.9933688544806771
118,119,0.06201522041720631,0.3412861855161725,0.6323534927680546,0.9931201607445169
119,120,0.06038174231656446,0.33864205924317137,0.6229175660971107,0.9928636027777052
120,121,0.05878966341945513,0.33601170601418506,0.6134703371935386,0.9925989920280957
121,122,0.057238020662664923,0.3333951803149826,0.6040181692662285,0.9923261375530038
122,123,0.055725868763643716,0.3307925332056253,0.59456730981701,0.99204484606096
123,124,0.05425228015309502,0.3282038124287944,0.5851238796687523,0.991754921956134
124,125,0.052816344889986655,0.32562906251230417,0.5756938628334534,0.9914561673854454
125,126,0.05141717056028405,0.32306832486623427,0.5662830972239046,0.9911483822883687
126,127,0.05005388216063689,0.3205216378750868,0.556897266207667,0.9908313644494401
127,128,0.04872562196820229,0.3179890369853341,0.5475418909975673,0.9905049095534705
128,129,0.04743154939771088,0.3154705547887048,0.5382223238687541,0.9901688112434631
129,130,0.04617084084683831,0.3129662211015225,0.5289437421884922,0.9898228611812366
130,131,0.04494268953088165,0.3104760630403832,0.5197111432414223,0.9894668491107438
131,132,0.04374630530769352,0.3080001050944503,0.5105293398298569,0.9891005629240798
132,133,0.04258091449376411,0.30553836919460686,0.5014029566259155,0.9887237887301658
133,134,0.04144575967231445,0.3030908747796969,0.49233642724985893,0.9883363109260926
134,135,0.040340099494185266,0.3006576388600658,0.48333399204688854,0.9879379122711055
135,136,0.03926320847229936,0.29823867607859567,0.4743996965328906,0.9875283739632054
136,137,0.03821437677039219,0.2958339987694103,0.46553739047814846,0.9871074757183435
137,138,0.03719290998670044,0.29344361701441923,0.4567507275968744,0.9866749958521777
138,139,0.036198128933232376,0.2910675386978504,0.4480431658095375,0.9862307113643581
139,140,0.035229369411220235,0.2887057695589079,0.43941796804432676,0.9857743980253049
140,141,0.03428598198331401,0.2863583132426918,0.4308782035437422,0.9853058304654394
141,142,0.03336733174304629,0.2840251713494888,0.42242674964214677,0.9848247822668256
142,143,0.032472798082051724,0.2817063434825472,0.4140662939801908,0.9843310260571722
143,144,0.03160177445551593,0.2794018272944373,0.40579933712228733,0.9838243336061493
144,145,0.030753668146274338,0.27711161853208743,0.3976281955437483,0.9833044759239636
145,146,0.029927900027973076,0.27483571108057747,0.3895550049547959,0.9827712233621353
146,147,0.029123904327662542,0.2725740970057742,0.3815817239293935,0.9822243457164176
147,148,0.028341128388180148,0.27032676659587307,0.3737101378077017,0.9816636123317952
148,149,0.0275790324306453,0.2680937084019165,0.36594186284192454,0.9810887922094949
149,150,0.026837089317368834,0.26587490927734514,0.35827835055637125,0.9804996541159379
150,151,0.0261147843154641,0.26367035441664344,0.350720892293681,0.9798959666935638
151,152,0.025411614861414855,0.26148002739312026,0.3432706239203517,0.9792774985734471
152,153,0.02472709032684306,0.25930391019588217,0.3359285306659523,0.9786440184896295
153,154,0.024060731785698453,0.2571419832660329,0.3286954520716725,0.9779952953950862
154,155,0.02341207178307414,0.2549942255321438,0.32157208702515716,0.9773310985792426
155,156,0.022780654105837517,0.2528606144450306,0.31455899885989114,0.9766511977869528
156,157,0.022166033555242715,0.2507411260118618,0.30765662049871445,0.9759553633388509
157,158,0.02156777572169133,0.24863573482964418,0.3008652596223603,0.9752433662529859
158,159,0.020985456761770882,0.24654441411809436,0.2941851038452111,0.9745149783676406
159,160,0.0204186631777159,0.24446713575193824,0.2876162258817472,0.973769972465243
160,161,0.01986699159939087,0.24240387029264943,0.281158588688426,0.9730081223972683
161,162,0.019330048568916736,0.24035458701965462,0.274812050566953,0.9722292032100326
162,163,0.018807450328022668,0.23831925396102316,0.26857637021610303,0.9714329912712736
163,164,0.018298822608213028,0.236297837923659,0.26245121172040575,0.9706192643974161
164,165,0.017803800423819016,0.23429030452301014,0.2564361494651205,0.9697878019814151
165,166,0.017322027868001744,0.2322966182123115,0.250530672968002,0.9689383851210686
166,167,0.01685315791176234,0.23031674231137533,0.24473419161938048,0.9680707967476916
167,168,0.01639685220600462,0.22835063903494113,0.23904603932305724,0.9671848217550414
168,169,0.015952780886692275,0.22639826952059416,0.23346547903144432,0.9662802471283822
169,170,0.015520622383130456,0.22445959385627068,0.22799170716926087,0.965356862073577
170,171,0.01510006322940216,0.2225345711073482,0.22262385794092987,0.9644144581460934
171,172,0.01469079787897698,0.22062315934333954,0.2173610075175949,0.9634528293798115
172,173,0.014292528522502845,0.21872531566419395,0.21220217810041941,0.9624717724155154
173,174,0.013904964908800554,0.21684099622621478,0.2071463418575047,0.9614710866289586
174,175,0.013527824169047076,0.21497015626759886,0.2021924247324135,0.9604505742583854
175,176,0.013160830644169508,0.2131127501336042,0.1973393101228723,0.9594100405313933
176,177,0.012803715715420383,0.21126873130135604,0.1925858424287653,0.9583492937910241
177,178,0.012456217638150191,0.20943805240428903,0.18793083046905867,0.9572681456209658
178,179,0.012118081378736933,0.2076206652562389,0.18337305076773325,0.9561664109697545
179,180,0.011789058454686807,0.20581652087518076,0.1789112507092393,0.9550439082738591
180,181,0.011468906777859056,0.20402556950662687,0.17454415156437142,0.9539004595795392
181,182,0.011157390500812103,0.20224776064667915,0.17027045138780783,0.9527358906633618
182,183,0.010854279866236771,0.20048304306474618,0.16608882778886214,0.9515500311512674
183,184,0.010559351059454491,0.19873136482592768,0.16199794057729422,0.950342714636073
184,185,0.010272386063946981,0.19699267331306713,0.15799643428625665,0.9491137787933073
185,186,0.009993172519889626,0.19526691524848017,0.15408294057468674,0.9478630654952664
186,187,0.009721503585655378,0.1935540367153562,0.15025608051163342,0.946590420923188
187,188,0.009457177802250749,0.1918539831788435,0.1465144667451882,0.945295695677438
188,189,0.009199998960655376,0.19016669950681253,0.14285670555881214,0.9439787448856076
189,190,0.008949775972020402,0.18849212999030796,0.13928139881798685,0.9426394283084227
