,Day since infection,"Proba Neut Min
 vs. BA.2 antigen","Proba Neut Max
 vs. BA.2 antigen","Proba Neut Min
 vs. B303000 antigen","Proba Neut Max
 vs. B303000 antigen"
33,34,0.9988226754884459,0.9997933438209214,0.9810317799091867,0.994145065647232
34,35,0.9986763376770844,0.9997885619422244,0.9795037675649693,0.9940521857223351
35,36,0.9985124941754402,0.9997831452434152,0.9778643647804609,0.9939478140124923
36,37,0.9983293872331716,0.9997771002657,0.9761088087038169,0.9938323544415053
37,38,0.9981251247877858,0.9997704288814139,0.9742323399560372,0.9937061339083029
38,39,0.9978976757203125,0.9997631289233886,0.9722302247019753,0.9935694140314542
39,40,0.9976448654815625,0.9997551946880544,0.9700977766320457,0.9934224008084898
40,41,0.9973643721621317,0.9997466173390759,0.9678303788480394,0.9932652526018997
41,42,0.9970537230797055,0.9997373852320794,0.965423505619809,0.9930980867746209
42,43,0.9967102919571349,0.9997274841763556,0.9628727439586198,0.9929209852296254
43,44,0.9963312967640652,0.9997168976458919,0.960173814936534,0.992733999055648
44,45,0.9959137982935068,0.9997056069494175,0.9573225946685254,0.9925371524402938
45,46,0.9954546995425608,0.9996935913670848,0.9543151348645132,0.992330445979927
46,47,0.9949507459634923,0.9996808282598422,0.9511476828517442,0.9921138594907256
47,48,0.9943985266474408,0.9996672931563212,0.9478167009636296,0.9918873544055485
48,49,0.9937944764982466,0.9996529598211145,0.9443188851889905,0.9916508758255724
49,50,0.9931348794481525,0.9996378003075675,0.9406511829755069,0.9914043542831454
50,51,0.9924158727605118,0.9996217849976192,0.936810810082809,0.9911477072622639
51,52,0.9916334524571488,0.9996048826307609,0.9327952663839556,0.9908808405149863
52,53,0.9907834798996958,0.9995870603238063,0.9286023505188512,0.9906036492055459
53,54,0.9898616895451606,0.9995682835828731,0.9242301733093319,0.9903160189085921
54,55,0.9888636978862188,0.9995485163087295,0.9196771698530464,0.9900178264836358
55,56,0.9877850135763867,0.9995277207964747,0.9149421102217242,0.9897089408441991
56,57,0.9866210487294063,0.9995058577303557,0.9100241086988207,0.9893892236372294
57,58,0.985367131370995,0.9994828861744052,0.904922631501684,0.989058529845898
58,59,0.9840185190097044,0.9994587635594699,0.8996375029441751,0.9887167083268891
59,60,0.9825704132821278,0.999433445667125,0.8941689100069048,0.9883636022915931
60,61,0.9810179756162514,0.9994068866108884,0.8885174052937955,0.9879990497392176
61,62,0.979356343845493,0.9993790388151009,0.8826839083653787,0.9876228838486436
62,63,0.9775806496950766,0.9993498529917811,0.8766697054509303,0.9872349333348611
63,64,0.9756860370519865,0.9993192781157315,0.8704764475531213,0.9868350227749791
64,65,0.9736676809199871,0.9992872613981325,0.8641061469701489,0.9864229729080949
65,66,0.9715208069522111,0.9992537482588403,0.8575611722712088,0.9859986009127003
66,67,0.969240711445745,0.9992186822975733,0.8508442417715584,0.9855617206647923
67,68,0.9668227816755918,0.9991820052641599,0.843958415563185,0.9851121429794137
68,69,0.9642625164394687,0.9991436570279993,0.8369070861661556,0.9846496758379732
69,70,0.9615555466802037,0.9991035755468749,0.8296939678740057,0.9841741246033735
70,71,0.9586976560490785,0.9990616968352479,0.822323084873946,0.983685292224696
71,72,0.9556848012714184,0.9990179549321511,0.8147987582292007,0.9831829794329542
72,73,0.9525131321750453,0.9989722818687893,0.8071255918163766,0.9826669849292182
73,74,0.9491790112429463,0.9989246076359536,0.7993084573153957,0.9821371055662366
74,75,0.9456790325536404,0.9988748601513432,0.7913524783531813,0.9815931365245246
75,76,0.9420100399762295,0.9988229652268887,0.7832630139049783,0.9810348714837551
76,77,0.9381691444919759,0.9987688465361644,0.7750456410589217,0.9804621027901689
77,78,0.9341537405203715,0.9987124255819746,0.7667061372502728,0.9798746216206224
78,79,0.9299615211349969,0.9986536216641944,0.7582504620716434,0.9792722181437982
79,80,0.9255904920629164,0.9985923518479446,0.7496847387645873,0.9786546816790267
80,81,0.9210389843708067,0.9985285309321784,0.7410152354961776,0.9780218008531043
81,82,0.9163056657513579,0.998462071418752,0.7322483465216976,0.9773733637554226
82,83,0.9113895503345942,0.9983928834820563,0.7233905733313862,0.9767091580916852
83,84,0.9062900069604884,0.9983208749392791,0.7144485058753742,0.976028971336429
84,85,0.9010067658614642,0.9982459512213695,0.7054288039566013,0.9753325908845372
85,86,0.8955399237159303,0.9981680153447748,0.6963381788766698,0.9746198042018894
86,87,0.8898899470467482,0.9980869678840192,0.6871833754143575,0.9738903989752663
87,88,0.8840576739513237,0.9980027069451916,0.677971154210937,0.9731441632615964
88,89,0.8780443141627234,0.9979151281404115,0.6687082746306111,0.9723808856366106
89,90,0.8718514474536911,0.9978241245633389,0.6594014781583466,0.9716003553429484
90,91,0.865481020407551,0.9977295867657953,0.6500574723912165,0.9708023624377391
91,92,0.8589353415916221,0.9976314027355613,0.640682915673132,0.969986697939667
92,93,0.8522170751798082,0.9975294578754167,0.6312844024166107,0.9691531539755139
93,94,0.8453292330813775,0.9974236349834861,0.6218684491490183,0.9683015239261611
94,95,0.838275165642524,0.997313814234956,0.6124414813146446,0.967431602572017
95,96,0.8310585509960075,0.997199873165226,0.6030098208579928,0.9665431862378343
96,97,0.8236833831419892,0.997081686654556,0.5935796746079156,0.9656360729368652
97,98,0.8161539588500082,0.9969591269142732,0.5841571234766522,0.9647100625142973
98,99,0.8084748634778958,0.9968320634745984,0.5747481124825364,0.9637649567899105
99,100,0.8006509558082564,0.996700363174153,0.5653584416001083,0.9628005596998825
100,101,0.7926873520069491,0.9965638901512057,0.5559937574366323,0.9618166774376709
101,102,0.7845894088107919,0.9964225058367182,0.5466595457296107,0.960813118593893
102,103,0.7763627060535092,0.9962760689492466,0.5373611246557934,0.9597896942951228
103,104,0.7680130286397491,0.9961244354917553,0.5281036389384263,0.9587462183415194
104,105,0.7595463480768911,0.9959674587503987,0.5188920547360725,0.9576825073431994
105,106,0.750968803673351,0.9958049892953237,0.5097311552932609,0.9565983808552649
106,107,0.7422866835102553,0.9956368749835478,0.500625537330484,0.9554936615113968
107,108,0.7335064052907414,0.9954629609639611,0.4915796081486681,0.9543681751559182
108,109,0.7246344971678195,0.9952830896845042,0.48259758342115144,0.953221750974239
109,110,0.7156775786477739,0.9950971009015676,0.47368348564446405,0.9520542216215858
110,111,0.7066423416615459,0.9949048316916618,0.46484114321771786,0.9508654233499235
111,112,0.6975355318915404,0.9947061164653995,0.4560741901192863,0.949655196132976
112,113,0.6883639304358382,0.9945007869838347,0.44738606614851395,0.9484233837892517
113,114,0.6791343358860427,0.9942886723771974,0.43878001769961184,0.9471698341029828
114,115,0.6698535468889252,0.994069599166064,0.4302590990344669,0.945894398942884
115,116,0.6605283452557897,0.9938433912849981,0.421826174020949,0.9445969343786419
116,117,0.6511654796771144,0.9936098701086977,0.41348391830333797,0.9432773007950455
117,118,0.6417716500935651,0.9933688544806771,0.40523482187172144,0.9419353630036682
118,119,0.6323534927680546,0.9931201607445169,0.3970811919976286,0.9405709903520169
119,120,0.6229175660971107,0.9928636027777052,0.3890251565037114,0.9391840568300602
120,121,0.6134703371935386,0.9925989920280957,0.38106866733600353,0.9377744411740585
121,122,0.6040181692662285,0.9923261375530038,0.3732135044080822,0.9363420269676082
122,123,0.59456730981701,0.99204484606096,0.36546127968740605,0.9348867027398283
123,124,0.5851238796687523,0.991754921956134,0.35781344149510075,0.933408362060609
124,125,0.5756938628334534,0.9914561673854454,0.35027127899156263,0.9319069036328498
125,126,0.5662830972239046,0.9911483822883687,0.3428359268214006,0.9303822313816176
126,127,0.556897266207667,0.9908313644494401,0.33550836989243704,0.9288342545401542
127,128,0.5475418909975673,0.9905049095534705,0.32828944826472695,0.9272628877326703
128,129,0.5382223238687541,0.9901688112434631,0.3211798621268218,0.9256680510538607
129,130,0.5289437421884922,0.9898228611812366,0.3141801768377772,0.9240496701450844
130,131,0.5197111432414223,0.9894668491107438,0.30729082801468977,0.9224076762671499
131,132,0.5105293398298569,0.9891005629240798,0.30051212664684623,0.9207420063696555
132,133,0.5014029566259155,0.9887237887301658,0.2938442642188145,0.9190526031568328
133,134,0.49233642724985893,0.9883363109260926,0.28728731782608696,0.9173394151498464
134,135,0.48333399204688854,0.9879379122711055,0.2808412552681141,0.9156023967455093
135,136,0.4743996965328906,0.9875283739632054,0.2745059401047577,0.9138415082713693
136,137,0.46553739047814846,0.9871074757183435,0.26828113666339226,0.9120567160371358
137,138,0.4567507275968744,0.9866749958521777,0.262166514984997,0.9102479923824079
138,139,0.4480431658095375,0.9862307113643581,0.2561616556986932,0.9084153157206806
139,140,0.43941796804432676,0.9857743980253049,0.25026605481522946,0.9065586705795974
140,141,0.4308782035437422,0.9853058304654394,0.2444791284309321,0.9046780476374318
141,142,0.42242674964214677,0.9848247822668256,0.23880021733460421,0.9027734437557761
142,143,0.4140662939801908,0.9843310260571722,0.23322859151077058,0.9008448620084232
143,144,0.40579933712228733,0.9838243336061493,0.2277634545335413,0.8988923117064309
144,145,0.3976281955437483,0.9833044759239636,0.22240394784619366,0.8969158084193598
145,146,0.3895550049547959,0.9827712233621353,0.2171491549223299,0.8949153739926803
146,147,0.3815817239293935,0.9822243457164176,0.21199810530522034,0.8928910365613492
147,148,0.3737101378077017,0.9816636123317952,0.20694977852260488,0.8908428305595583
148,149,0.36594186284192454,0.9810887922094949,0.2020031078748623,0.8887707967266616
149,150,0.35827835055637125,0.9804996541159379,0.19715698409505777,0.886674982109291
150,151,0.350720892293681,0.9798959666935638,0.1924102588799037,0.8845554400596731
151,152,0.3432706239203517,0.9792774985734471,0.18776174829120007,0.8824122302301672
152,153,0.3359285306659523,0.9786440184896295,0.18321023602775477,0.8802454185640406
153,154,0.3286954520716725,0.9779952953950862,0.17875447656822496,0.8780550772825083
154,155,0.32157208702515716,0.9773310985792426,0.17439319818569887,0.8758412848680637
155,156,0.31455899885989114,0.9766511977869528,0.17012510583518592,0.8736041260441283
156,157,0.30765662049871445,0.9759553633388509,0.16594888391549867,0.8713436917510575
157,158,0.3008652596223603,0.9752433662529859,0.16186319890729106,0.8690600791185367
158,159,0.2941851038452111,0.9745149783676406,0.15786670188926555,0.8667533914344079
159,160,0.2876162258817472,0.973769972465243,0.15395803093478322,0.8644237381099718
160,161,0.281158588688426,0.9730081223972683,0.1501358133913162,0.8620712346418067
161,162,0.274812050566953,0.9722292032100326,0.14639866804532287,0.8596960025701581
162,163,0.26857637021610303,0.9714329912712736,0.1427452071752987,0.857298169433946
163,164,0.26245121172040575,0.9706192643974161,0.13917403849586607,0.854877868722447
164,165,0.2564361494651205,0.9697878019814151,0.1356837669958515,0.8524352398237055
165,166,0.250530672968002,0.9689383851210686,0.13227299667340997,0.8499704279697354
166,167,0.24473419161938048,0.9680707967476916,0.12894033217129208,0.8474835841785726
167,168,0.23904603932305724,0.9671848217550414,0.12568438031541118,0.8449748651932418
168,169,0.23346547903144432,0.9662802471283822,0.12250375155989035,0.8424444334177058
169,170,0.22799170716926087,0.965356862073577,0.11939706134179828,0.8398924568498629
170,171,0.22262385794092987,0.9644144581460934,0.1163629313487703,0.8373191090116662
171,172,0.2173610075175949,0.9634528293798115,0.11339999070272466,0.8347245688764331
172,173,0.21220217810041941,0.9624717724155154,0.11050687706285,0.8321090207934227
173,174,0.2071463418575047,0.9614710866289586,0.10768223765102436,0.8294726544097552
174,175,0.2021924247324135,0.9604505742583854,0.10492473020278403,0.8268156645897496
175,176,0.1973393101228723,0.9594100405313933,0.10223302384693111,0.8241382513317634
176,177,0.1925858424287653,0.9583492937910241,0.09960579991679885,0.8214406196826085
177,178,0.18793083046905867,0.9572681456209658,0.09704175269616677,0.8187229796496297
178,179,0.18337305076773325,0.9561664109697545,0.09453959010273061,0.815985546110527
179,180,0.1789112507092393,0.9550439082738591,0.09209803431199381,0.8132285387210065
180,181,0.17454415156437142,0.9539004595795392,0.08971582232435926,0.8104521818203427
181,182,0.17027045138780783,0.9527358906633618,0.08739170647814776,0.8076567043349436
182,183,0.16608882778886214,0.9515500311512674,0.08512445491117837,0.8048423396799966
183,184,0.16199794057729422,0.950342714636073,0.08291285197349285,0.8020093256592926
184,185,0.15799643428625665,0.9491137787933073,0.08075569859370957,0.7991579043633088
185,186,0.15408294057468674,0.9478630654952664,0.07865181260142662,0.7962883220656415
186,187,0.15025608051163342,0.946590420923188,0.0766000290080191,0.7934008291178782
187,188,0.1465144667451882,0.945295695677438,0.07459920024808209,0.7904956798429976
188,189,0.14285670555881214,0.9439787448856076,0.07264819638370967,0.7875731324273856
189,190,0.13928139881798685,0.9426394283084227,0.07074590527371272,0.7846334488115587
190,191,0.13578714581020712,0.941277610443364,0.06889123270979869,0.7816768945796828
191,192,0.13237254498141138,0.939893160625906,0.06708310252167116,0.7787037388479774
192,193,0.12903619557200574,0.9384859531282783,0.06532045665291308,0.7757142541520923
193,194,0.12577669915568312,0.93705586725566,0.06360225520946183,0.7727087163335491
194,195,0.12259266108427302,0.9356027874397186,0.06192747648239838,0.7696874044253322
195,196,0.11948269184185722,0.9341266033294063,0.06029511694670153,0.7666506005367192
196,197,0.1164454083114056,0.932627209878934,0.05870419123754933,0.7635985897374362
197,198,0.1134794349571685,0.931104507432839,0.057153732105688526,0.760531659941229
198,199,0.11058340492604368,0.9295584018080725,0.05564279035330644,0.7574501017889284
199,200,0.10775596107111063,0.9279888043730323,0.05417043475179273,0.754354208531103
200,201,0.10499575690047891,0.9263956321234694,0.0527357519427033,0.7512442759103781
201,202,0.10230145745457264,0.924778807755201,0.0513378463231825,0.7481206020435065
202,203,0.09967174011489643,0.9231382597335676,0.049975839917033804,0.7449834873032714
203,204,0.09710529534729406,0.9214739223595703,0.04864887223257652,0.7418332342003066
204,205,0.09460082738263831,0.9197857358326356,0.04735610010836344,0.7386701472649089
205,206,0.09215705483783343,0.9180736463099488,0.046096697547790444,0.7354945329289242
206,207,0.08977271127992725,0.9163376059623107,0.04486985554355716,0.7323066994077863
207,208,0.08744654573608035,0.914577573026468,0.043674781892911185,0.729106956582781
208,209,0.08517732315204851,0.9127935118538764,0.04251070100454002,0.7258956158836132
209,210,0.08296382480176323,0.9109853929558553,0.04137685369793187,0.722672990171348
210,211,0.08080484865052295,0.9091531930451039,0.040272496995997775,0.719439393621802
211,212,0.07869920967421795,0.9072968950735377,0.03919690391167219,0.7161951416094476
212,213,0.07664574013694947,0.9054164882664301,0.03814936322919771,0.7129405505919095
213,214,0.07464328982930246,0.9035119681528228,0.037129179280747326,0.7096759379951088
214,215,0.0726907262694736,0.901583336592195,0.03613567171899068,0.7064016220991298
215,216,0.07078693486936116,0.8996306017973693,0.03516817528619287,0.7031179219248713
216,217,0.06893081906765541,0.8976537783536421,0.03422603958038395,0.6998251571215368
217,218,0.06712130043188047,0.8956528872341339,0.03330862881910934,0.6965236478550386
218,219,0.0653573187312727,0.8936279558113498,0.03241532160124039,0.6932137146973578
219,220,0.06363783198229678,0.8915790178649527,0.03154551066729361,0.6898956785169332
220,221,0.06196181646852661,0.889506113585749,0.030698602658672303,0.6865698603701187
221,222,0.06032826673655556,0.8874092895758967,0.02987401787622912,0.6832365813937775
222,223,0.05873619556951104,0.8852885988453416,0.029071190038504002,0.6798961626990505
223,224,0.057184633939698526,0.8831441008045002,0.028289566039986447,0.6765489252663592
