,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
52,53,0.7114324969229139,0.9201958384404856
53,54,0.7024620651340647,0.9187360494726294
54,55,0.6934148864058121,0.9172405673184989
55,56,0.6842986649652474,0.915709999858947
56,57,0.6751211920131351,0.91414499264679
57,58,0.6658895996911507,0.9125462294520209
58,59,0.6566108169164757,0.9109144323932191
59,60,0.6472918408123395,0.9092503616399619
60,61,0.6379396805443427,0.907554814671689
61,62,0.6285613458736392,0.9058284913491814
62,63,0.6191638367576662,0.9040715024252788
63,64,0.6097541340435273,0.9022840643054536
64,65,0.6003389499359068,0.9004664458599151
65,66,0.5909245086024664,0.8986189431833846
66,67,0.5815169905695712,0.8967418794361834
67,68,0.5721224593813183,0.8948356045444622
68,69,0.5627468569062318,0.8929004947536149
69,70,0.5533960002917864,0.8909369520292185
70,71,0.5440755803049373,0.8889454033001811
71,72,0.5347911610321894,0.8869262995391612
72,73,0.5255481472362935,0.8848800237684125
73,74,0.5163514726006785,0.8828066778837615
74,75,0.5072059079864153,0.8807064372261668
75,76,0.49811606937655495,0.8785795018159605
76,77,0.48908638069806176,0.8764260892687672
77,78,0.48012107622145683,0.8742464345764911
78,79,0.4712242041235206,0.8720407898329712
79,80,0.4623996311583435,0.8698094239027314
80,81,0.45365104837843406,0.8675526220313574
81,82,0.44498197784463256,0.8652706853961437
82,83,0.43639576660706947,0.8629639305957741
83,84,0.4278953317014281,0.8606326586832462
84,85,0.4194834884020411,0.8582770231189641
85,86,0.41116293033256646,0.8558972018277142
86,87,0.4029361473804991,0.853493391852814
87,88,0.39480543194496653,0.8510658019688613
88,89,0.38677288589054204,0.848614652576906
89,90,0.37884042815251595,0.8461401755803957
90,91,0.37100980293891406,0.8436426142416033
91,92,0.36328258847475137,0.8411222230182799
92,93,0.3556602062345443,0.8385792673803001
93,94,0.3481439306099381,0.836014023606102
94,95,0.34073489896039355,0.8334267785587532
95,96,0.3334340336344678,0.830817782127333
96,97,0.32624189918892244,0.8281872287588441
97,98,0.31915926353714874,0.8255353383678381
98,99,0.31218677002455264,0.8228623390314924
99,100,0.30532490532547363,0.8201684669498558
100,101,0.2985740067354352,0.8174539664062552
101,102,0.29193426971135616,0.8147190897233283
102,103,0.28540575562541803,0.8119640972147211
103,104,0.27898839969944633,0.8091892571324949
104,105,0.27268201908792944,0.8063948456102893
105,106,0.26648632107915826,0.8035811466022925
106,107,0.26040091138539023,0.8007484518180749
107,108,0.25442530249443684,0.797897057926553
108,109,0.24855892205658014,0.7950272204883104
109,110,0.24280112128229703,0.7921391900982202
110,111,0.23715118332780138,0.7892332291834097
111,112,0.23160832893688366,0.7863096055924803
112,113,0.22617134397266547,0.7833685925655901
113,114,0.2208392567023323,0.7804104687056101
114,115,0.21561136636489486,0.7774355179504485
115,116,0.21048688528379733,0.7744440295466334
116,117,0.2054649439777846,0.7714362980242422
117,118,0.20054459628687582,0.7684126231732635
118,119,0.19572482450047235,0.7653733100214727
119,120,0.1910045444753844,0.7623186688138978
120,121,0.1863826107323131,0.7592490149939521
121,122,0.18185782152007968,0.7561646691863038
122,123,0.1774289238376664,0.7530659392904033
123,124,0.1730946184048736,0.7499531086483218
124,125,0.16885356457314682,0.746826475848474
125,126,0.16470438516885566,0.7436863425323903
126,127,0.1606456712620249,0.7405330131780525
127,128,0.15667598685420903,0.7373667950493352
128,129,0.15279387347988205,0.7341879981483204
129,130,0.1489978547163623,0.7309969351705752
130,131,0.1452864405979195,0.7277939214634654
131,132,0.1416581319303153,0.7245792749875777
132,133,0.13811142450259195,0.7213533162813219
133,134,0.13464481319347443,0.7181163684287737
134,135,0.13125671242363224,0.7148687570308179
135,136,0.12794544610597736,0.7116108101796443
136,137,0.12470982873449843,0.7083428584366476
137,138,0.12154869663335222,0.7050652348137736
138,139,0.11846086456005422,0.7017782747583484
139,140,0.11544512797542827,0.6984823083146012
140,141,0.3444949148452736,0.8476654936776588
141,142,0.4472189166146169,0.9111732503733154
142,143,0.5259506274856853,0.9398462007429526
143,144,0.5873487410484473,0.9548173063475708
144,145,0.6359414557647998,0.9634104401599968
145,146,0.6748974404584355,0.9686641046845899
146,147,0.7064808220409635,0.9720281191553359
147,148,0.7323386168605222,0.9742352953551122
148,149,0.7536884894587027,0.9756766515648146
149,150,0.7714440113513128,0.9765959482676599
150,151,0.786299722904003,0.9771544733252019
151,152,0.7987903019117912,0.9774475014656165
152,153,0.8093319909300292,0.9775349667824796
153,154,0.8182521261219744,0.977463846271681
154,155,0.8258118738623164,0.9772716254009173
155,156,0.8322190164968923,0.9769812199179817
156,157,0.837635266116185,0.9766081418006026
157,158,0.8421928348203362,0.9761663857390952
158,159,0.8460007870099708,0.9756683508030195
159,160,0.8491496633468214,0.9751216388166147
160,161,0.8517150838705354,0.9745315166259172
161,162,0.8537605778286569,0.9739031056402583
162,163,0.8553398226898045,0.9733604134541112
163,164,0.8564984280040475,0.9728218847533888
164,165,0.8572753657909693,0.9722407543373345
165,166,0.8577041242374029,0.971621491145854
166,167,0.8578136430872283,0.9709662419965812
167,168,0.8576290753977031,0.9703655465265112
168,169,0.8571724100458101,0.9697915008887297
169,170,0.8564628262983246,0.96917811680507
170,171,0.8555143949587432,0.9685278280689191
